season,week,name,judge_score,status,est_vote_share,est_vote_std
28,1,Ally Brooke,16.0,Safe,0.0862514139556499,0.08058156865954812
28,1,Karamo Brown,17.0,Safe,0.08568962009864024,0.07801241397893516
28,1,Hannah Brown,20.0,Safe,0.08300858343153451,0.07573806629694757
28,2,Kate Flannery,21.0,Safe,0.07386686870194925,0.06445814471721356
28,2,James Van Der Beek,20.0,Safe,0.08104076619969584,0.07607079477261981
28,2,Kel Mitchell,20.0,Safe,0.08037885237586152,0.07673574910147937
28,2,Ray Lewis,15.0,Safe,0.10149838687022902,0.07555459049353544
28,2,Lamar Odom,12.0,Safe,0.11622836502005457,0.07695061494763766
28,2,Sailor Brinkley-Cook,18.0,Safe,0.08902876418964747,0.07206306174319049
28,2,Sean Spicer,16.0,Safe,0.0888810948900502,0.0735894690000515
28,2,Mary Wilson,15.0,Eliminated,0.017001883489711482,0.013576851689522915
28,2,Lauren Alaina,19.0,Safe,0.08304165979958994,0.08177874618255215
28,2,Ally Brooke,20.0,Safe,0.07993995649405859,0.07480179590459815
28,2,Karamo Brown,19.0,Safe,0.09789192253490893,0.08706367032530525
28,2,Hannah Brown,24.0,Safe,0.09120147943424312,0.07305569238408888
28,3,Kate Flannery,24.0,Safe,0.09992999925467813,0.09216259508779755
28,3,James Van Der Beek,23.0,Safe,0.10494524261052125,0.09692147490250759
28,3,Kel Mitchell,20.0,Safe,0.10351374318658985,0.09349777930110048
28,3,Lamar Odom,12.0,Safe,0.09797708567623731,0.08760218577873906
28,3,Sailor Brinkley-Cook,23.0,Safe,0.09652146196027506,0.0904332828319745
28,3,Sean Spicer,15.0,Safe,0.09940553190995696,0.0935091566502562
28,3,Lauren Alaina,20.0,Safe,0.10185660930140726,0.0906272944412572
28,3,Ally Brooke,24.0,Safe,0.10063797479513252,0.09413977037043915
28,3,Karamo Brown,16.0,Safe,0.10102628574575118,0.0873643520712496
28,3,Hannah Brown,21.0,Safe,0.09418606555945078,0.08517662179478956
28,4,Kate Flannery,26.0,Safe,0.11187200797406421,0.09259029283329631
28,4,James Van Der Beek,28.0,Safe,0.10418152334455826,0.09371003781400276
28,4,Kel Mitchell,32.0,Safe,0.10690320012580891,0.10015007715292694
28,4,Lamar Odom,20.0,Eliminated,0.02895344638279405,0.02372994042107117
28,4,Sailor Brinkley-Cook,31.0,Safe,0.1029800959640755,0.09055926305136049
28,4,Sean Spicer,21.0,Safe,0.13776052935805266,0.09986265635154418
28,4,Lauren Alaina,32.0,Safe,0.09017009907013541,0.07823499889577094
28,4,Ally Brooke,32.0,Safe,0.10523834046373157,0.09837530585475822
28,4,Karamo Brown,28.0,Safe,0.11058526621007166,0.09324725529644204
28,4,Hannah Brown,32.0,Safe,0.10135549110670784,0.09211695208047604
28,5,Kate Flannery,24.0,Safe,0.11527390099799353,0.10679786379682386
28,5,James Van Der Beek,26.0,Safe,0.11053829120693125,0.096336351759127
28,5,Kel Mitchell,26.0,Safe,0.1122178882040246,0.09695457614781647
28,5,Sailor Brinkley-Cook,24.0,Safe,0.11355988440747158,0.10107156063443082
28,5,Sean Spicer,19.0,Safe,0.10547670975330471,0.09754703337126636
28,5,Lauren Alaina,23.0,Safe,0.10976814278929843,0.10090578362885994
28,5,Ally Brooke,27.0,Safe,0.11210553751271604,0.10021941567687023
28,5,Karamo Brown,21.0,Safe,0.11450668471082602,0.101767309916949
28,5,Hannah Brown,25.0,Safe,0.10655296041743349,0.09433793511821711
28,6,Kate Flannery,27.0,Safe,,
28,6,James Van Der Beek,27.0,Safe,,
28,6,Kel Mitchell,26.0,Safe,,
28,6,Sailor Brinkley-Cook,27.0,Eliminated,,
28,6,Sean Spicer,21.0,Safe,,
28,6,Lauren Alaina,26.0,Safe,,
28,6,Ally Brooke,25.0,Safe,,
28,6,Karamo Brown,25.0,Safe,,
28,6,Hannah Brown,24.0,Safe,,
28,7,Kate Flannery,24.0,Safe,0.15132503304919026,0.100934807447704
28,7,James Van Der Beek,27.0,Safe,0.1328641971601384,0.11724065905217369
28,7,Kel Mitchell,25.5,Safe,0.13511051919898107,0.09468565369488308
28,7,Sean Spicer,21.0,Safe,0.18235459880207155,0.11108311545986857
28,7,Lauren Alaina,27.0,Safe,0.1160459416955265,0.10275862015554993
28,7,Ally Brooke,27.0,Safe,0.1201651028090437,0.10371242321906836
28,7,Karamo Brown,24.5,Eliminated,0.030423334743919627,0.02403051292971503
28,7,Hannah Brown,26.0,Safe,0.1317112725411289,0.10708758798608575
28,8,Kate Flannery,25.9998,Eliminated,0.034305785692889786,0.028974953192917964
28,8,James Van Der Beek,31.9998,Safe,0.1319455204361344,0.11379787051569319
28,8,Kel Mitchell,29.9998,Safe,0.18105536631868802,0.126544353183276
28,8,Sean Spicer,20.0,Safe,0.19483633359221145,0.10688485797297628
28,8,Lauren Alaina,24.0,Safe,0.1710619408377432,0.12194668140036441
28,8,Ally Brooke,30.0,Safe,0.14208750626085231,0.12409808093806066
28,8,Hannah Brown,30.9998,Safe,0.14470754686148093,0.11528157194902684
28,9,James Van Der Beek,36.0,Safe,0.17467759293561097,0.14908795093543248
28,9,Kel Mitchell,37.0,Safe,0.17160315207189308,0.13932337259505628
28,9,Sean Spicer,25.0,Eliminated,0.059209335926678874,0.0450101589271615
28,9,Lauren Alaina,35.0,Safe,0.23201346034746578,0.14100284939398183
28,9,Ally Brooke,40.0,Safe,0.16851787286727477,0.13383769716362443
28,9,Hannah Brown,35.5,Safe,0.19397858585107652,0.1430179652954984
28,10,James Van Der Beek,25.5,Eliminated,0.08783178266852595,0.06451982293800798
28,10,Kel Mitchell,28.5,Safe,0.21444162913426462,0.15932066187323363
28,10,Lauren Alaina,27.0,Safe,0.2363481870122958,0.165794136480537
28,10,Ally Brooke,29.5,Safe,0.219630055849878,0.17147615438763036
28,10,Hannah Brown,27.0,Safe,0.241748345335036,0.16273468282834627
28,11,Kel Mitchell,29.5,Safe,0.2551876284874176,0.19927816866244688
28,11,Lauren Alaina,28.5,Safe,0.2521069498276282,0.19737098257242347
28,11,Ally Brooke,30.0,Safe,0.2552924332530415,0.19763615425902087
28,11,Hannah Brown,29.0,Safe,0.23741298843191266,0.18677072647914583
29,1,Anne Heche,18.0,Safe,0.06670936705465351,0.06323679504812034
29,1,Jesse Metcalfe,18.0,Safe,0.0659322205329257,0.06078169970469628
29,1,Chrishell Stause,13.0,Safe,0.06914049102121964,0.06719538593606666
29,1,Skai Jackson,21.0,Safe,0.0623830442828648,0.06003535006758728
29,1,Justina Machado,21.0,Safe,0.06750679495255989,0.06140783859118686
29,1,Charles Oakley,12.0,Safe,0.06582311975392444,0.06558074467512742
29,1,Veron Davis,17.0,Safe,0.06777146814821587,0.06494718093446224
29,1,Johnny Weir,18.0,Safe,0.06743182715184871,0.06015206157553527
29,1,Nev Schulman,20.0,Safe,0.06588823624484422,0.057805951747069255
29,1,AJ McLean,18.0,Safe,0.06637932336212894,0.06381259155262496
29,1,Nelly,16.0,Safe,0.06596247714768573,0.06226322095783275
29,1,Kaitlyn Bristowe,20.0,Safe,0.06913599193789463,0.06377260192109241
29,1,Carole Baskin,11.0,Safe,0.06811372243146413,0.06287573352277
29,1,Monica Aldama,19.0,Safe,0.06340040700968042,0.06343626644794582
29,1,Jeannie Mai,18.0,Safe,0.06842150896808928,0.06322258669203977
29,2,Anne Heche,18.0,Safe,0.06938462830817962,0.06900012703480608
29,2,Jesse Metcalfe,20.0,Safe,0.06106642928662646,0.06388296039998961
29,2,Chrishell Stause,18.0,Safe,0.07343032351463454,0.06982065020337239
29,2,Skai Jackson,15.0,Safe,0.08380607167774003,0.06079385874691406
29,2,Justina Machado,21.0,Safe,0.06462936605141387,0.05923773151317801
29,2,Charles Oakley,15.0,Eliminated,0.0170675956126082,0.014239047152861947
29,2,Veron Davis,18.0,Safe,0.06938553694057531,0.05939032976016617
29,2,Johnny Weir,18.0,Safe,0.06918353008174276,0.06326350673469967
29,2,Nev Schulman,21.0,Safe,0.061897257389774314,0.05721818637935751
29,2,AJ McLean,19.0,Safe,0.06927875156217944,0.061124409623790885
29,2,Nelly,18.0,Safe,0.07494635024950513,0.06438004739151881
29,2,Kaitlyn Bristowe,22.0,Safe,0.07028330431510059,0.06809507826155564
29,2,Carole Baskin,16.0,Safe,0.07884123779002518,0.06841262456903835
29,2,Monica Aldama,16.0,Safe,0.07230373191731995,0.05888382123520132
29,2,Jeannie Mai,18.0,Safe,0.06449588530257457,0.06316960326488802
29,3,Anne Heche,15.0,Safe,0.08924927559763937,0.0648906389379676
29,3,Jesse Metcalfe,20.0,Safe,0.07084682412951372,0.0695210101660608
29,3,Chrishell Stause,22.0,Safe,0.07101092900086514,0.06349934948250795
29,3,Skai Jackson,18.0,Safe,0.07871482950690041,0.068493292114234
29,3,Justina Machado,19.0,Safe,0.07448877290772843,0.06556640244734636
29,3,Veron Davis,22.0,Safe,0.07260532253343722,0.06834587029962275
29,3,Johnny Weir,24.0,Safe,0.07356910002027897,0.0696190968269144
29,3,Nev Schulman,24.0,Safe,0.08137634908800147,0.07953610405423771
29,3,AJ McLean,21.0,Safe,0.07979277301135336,0.0697557771948216
29,3,Nelly,18.0,Safe,0.08206772492547783,0.07263196942797952
29,3,Kaitlyn Bristowe,23.0,Safe,0.06520488819825672,0.058880683566398785
29,3,Carole Baskin,12.0,Eliminated,0.017670832670482074,0.014366008690264468
29,3,Monica Aldama,21.0,Safe,0.07662717894611451,0.06784285332152681
29,3,Jeannie Mai,22.0,Safe,0.06677519946395068,0.060530195537124076
29,4,Anne Heche,21.0,Eliminated,0.013600614074586416,0.01171395215593691
29,4,Jesse Metcalfe,21.0,Safe,0.09161338548415073,0.07488512873049877
29,4,Chrishell Stause,22.0,Safe,0.08249621173566572,0.0647863965518268
29,4,Skai Jackson,28.0,Safe,0.07625684252563862,0.06973388220272662
29,4,Justina Machado,24.0,Safe,0.0823904211273605,0.06796609692950985
29,4,Veron Davis,22.0,Safe,0.08335508684951014,0.07242148211040937
29,4,Johnny Weir,24.0,Safe,0.08952233165949268,0.08173516510308278
29,4,Nev Schulman,24.0,Safe,0.07350823720251522,0.06501676232444534
29,4,AJ McLean,24.0,Safe,0.07902075803318592,0.06507862274473908
29,4,Nelly,21.0,Safe,0.08206460940460378,0.06330479401044732
29,4,Kaitlyn Bristowe,25.0,Safe,0.07943639916994454,0.07380326229755994
29,4,Monica Aldama,24.0,Safe,0.07635402262604353,0.07260417227071624
29,4,Jeannie Mai,21.0,Safe,0.09038108010730214,0.06903053360278241
29,5,Jesse Metcalfe,19.0,Eliminated,0.022094079342151816,0.018910470395416875
29,5,Chrishell Stause,19.0,Safe,0.1081767969639852,0.08033730085416936
29,5,Skai Jackson,24.0,Safe,0.08687007724376995,0.08463308174318242
29,5,Justina Machado,24.0,Safe,0.08819916713199648,0.07562688189096997
29,5,Veron Davis,21.0,Safe,0.10607007928106948,0.08258491409093552
29,5,Johnny Weir,29.0,Safe,0.08076762677789175,0.0726749676067518
29,5,Nev Schulman,26.0,Safe,0.07974284281326956,0.0727139549180462
29,5,AJ McLean,24.0,Safe,0.08358601508766449,0.07586264830952297
29,5,Nelly,24.0,Safe,0.08227144612617357,0.07663974566534529
29,5,Kaitlyn Bristowe,27.0,Safe,0.08965170408019585,0.08248571349126504
29,5,Monica Aldama,26.0,Safe,0.08016254852364468,0.08020971143116971
29,5,Jeannie Mai,24.0,Safe,0.09240761662818707,0.08700122150265069
29,6,Chrishell Stause,24.0,Safe,0.10174565685350513,0.08669013361204168
29,6,Skai Jackson,18.0,Safe,0.11318305572260101,0.08482292245295395
29,6,Justina Machado,27.0,Safe,0.09582625357883273,0.08559269526964938
29,6,Veron Davis,21.0,Eliminated,0.022088835865589306,0.017289260670027118
29,6,Johnny Weir,22.0,Safe,0.11916530509720813,0.08565269505497225
29,6,Nev Schulman,26.0,Safe,0.08509308093758693,0.07769681347546314
29,6,AJ McLean,27.0,Safe,0.09016167887937153,0.07848535908669609
29,6,Nelly,24.0,Safe,0.0968820918053596,0.08612739845521514
29,6,Kaitlyn Bristowe,27.0,Safe,0.08911794786611268,0.08353966618731608
29,6,Monica Aldama,27.0,Safe,0.09801723643035648,0.0815882742075825
29,6,Jeannie Mai,25.0,Safe,0.08871885696347653,0.08256100761597815
29,7,Chrishell Stause,26.0,Safe,0.10493189892194475,0.09112931720659254
29,7,Skai Jackson,27.0,Safe,0.1003610616309712,0.08533835497161912
29,7,Justina Machado,26.0,Safe,0.09902060710367504,0.08993509507652966
29,7,Johnny Weir,27.0,Safe,0.1032560154378323,0.09425968820478223
29,7,Nev Schulman,30.0,Safe,0.10900592346932582,0.1036299348923416
29,7,AJ McLean,26.0,Safe,0.11073908166946148,0.09833955960688327
29,7,Nelly,27.0,Safe,0.09462433159695689,0.08745347830385237
29,7,Kaitlyn Bristowe,24.0,Safe,0.12977807178877446,0.09144832573018741
29,7,Monica Aldama,22.0,Eliminated,0.03175655795361031,0.027085587603153615
29,7,Jeannie Mai,25.0,Safe,0.1165264504274477,0.09261117646505786
29,8,Chrishell Stause,27.0,Eliminated,0.023187164277557678,0.019854806032141674
29,8,Skai Jackson,26.9998,Safe,0.1599128056454452,0.10376807570563361
29,8,Justina Machado,28.9998,Safe,0.10985153119431522,0.0886408213005631
29,8,Johnny Weir,30.0,Safe,0.10867426953790596,0.08789622371712633
29,8,Nev Schulman,30.0,Safe,0.12801850674197457,0.1204616749452062
29,8,AJ McLean,27.0,Safe,0.12411222181241863,0.09139315644413981
29,8,Nelly,24.0,Safe,0.18058102142689406,0.08902461243836843
29,8,Kaitlyn Bristowe,28.0,Safe,0.1656624793634888,0.128289817976495
29,9,Skai Jackson,28.9998,Safe,0.13803189512327652,0.11170369834245632
29,9,Justina Machado,25.9998,Safe,0.18790440971480094,0.1281347788425734
29,9,Johnny Weir,30.0,Safe,0.14904488386700512,0.12039436428590782
29,9,Nev Schulman,28.9998,Safe,0.14886587208825275,0.12298634480982375
29,9,AJ McLean,24.9998,Eliminated,0.0414337665549539,0.03329062300002461
29,9,Nelly,24.0,Safe,0.18527354510507724,0.12188807047713603
29,9,Kaitlyn Bristowe,30.0,Safe,0.14944562754663362,0.12345724243310184
29,10,Skai Jackson,28.5,Eliminated,0.055123323696490326,0.04075176672934589
29,10,Justina Machado,29.0,Safe,0.2377905349993494,0.13304410408720954
29,10,Johnny Weir,28.5,Eliminated,0.05574366127936049,0.04372187720217262
29,10,Nev Schulman,30.0,Safe,0.17052073674879206,0.12901462184804888
29,10,Nelly,28.0,Safe,0.29506630396804334,0.11766314791810735
29,10,Kaitlyn Bristowe,30.0,Safe,0.18575543930796434,0.1297214152774305
29,11,Justina Machado,30.0,Safe,0.25111875250074583,0.19322634139998374
29,11,Nev Schulman,30.0,Safe,0.2501187344587294,0.19950712021609943
29,11,Nelly,28.5,Safe,0.24316594339074007,0.19301529174841914
29,11,Kaitlyn Bristowe,30.0,Safe,0.25559656964978505,0.19512695543584302
30,1,Martin Kove,13.0,Safe,0.06594681882559593,0.06168547472924264
30,1,Brian Austin Green,24.0,Safe,0.06697132029576504,0.06295356977749136
30,1,Melora Hardin,26.0,Safe,0.06487770586603017,0.06196625162825625
30,1,Matt James,24.0,Safe,0.06682572787728815,0.0637058033990813
30,1,"Mike ""The Miz"" Mizanin",24.0,Safe,0.06750502747565007,0.06493961472309132
30,1,Suni Lee,28.0,Safe,0.06297197211598769,0.058027381790645476
30,1,Iman Shumpert,21.0,Safe,0.06983636156601299,0.06248572824513532
30,1,Cody Rigsby,24.0,Safe,0.0640762765615418,0.05793023487549454
30,1,Melanie C,27.0,Safe,0.0677851090416733,0.06287014603975773
30,1,Jimmie Allen,22.0,Safe,0.06900579279900806,0.06600250327414642
30,1,Olivia Jade,25.0,Safe,0.0688934425282437,0.06311943905593516
30,1,JoJo Siwa,29.0,Safe,0.0660224243167593,0.06204021100302798
30,1,Christine Chiu,25.0,Safe,0.06650237794489891,0.05708792255501591
30,1,Kenya Moore,26.0,Safe,0.06545936833030526,0.060707557544478985
30,1,Amanda Kloots,28.0,Safe,0.06732027445523951,0.06305542670314193
30,2,Martin Kove,15.0,Eliminated,0.015796487843545926,0.01234954850515759
30,2,Brian Austin Green,23.0,Safe,0.0767660026632242,0.06086222114975148
30,2,Melora Hardin,27.0,Safe,0.06566341020302537,0.06142595798465263
30,2,Matt James,22.0,Safe,0.07999339289603774,0.06514222786547921
30,2,"Mike ""The Miz"" Mizanin",26.0,Safe,0.0765088957883949,0.06487459292907945
30,2,Suni Lee,28.0,Safe,0.07019720158176743,0.06359862084130723
30,2,Iman Shumpert,25.0,Safe,0.06330278961837582,0.06004125541254711
30,2,Cody Rigsby,24.0,Safe,0.07027674492355471,0.06098578543768935
30,2,Melanie C,30.0,Safe,0.06625888966923264,0.06098027364498042
30,2,Jimmie Allen,27.0,Safe,0.06759102877278156,0.06132671974148295
30,2,Olivia Jade,27.0,Safe,0.0635187922997996,0.06629592238100104
30,2,JoJo Siwa,31.0,Safe,0.06770902920292733,0.06564445953213355
30,2,Christine Chiu,24.0,Safe,0.06872153579248719,0.058368657594205176
30,2,Kenya Moore,24.0,Safe,0.07343433968972168,0.06738766745123728
30,2,Amanda Kloots,32.0,Safe,0.07426145905512399,0.06527244823875479
30,3,Brian Austin Green,19.0,Safe,0.09341982332280217,0.07236153788626744
30,3,Melora Hardin,23.0,Safe,0.05103212170037596,0.0597789390272392
30,3,Matt James,20.0,Safe,0.08875436188946645,0.05383077560239973
30,3,"Mike ""The Miz"" Mizanin",22.0,Safe,0.06232616698073188,0.0826404153651995
30,3,Suni Lee,21.0,Safe,0.063822036464832,0.05888403158384611
30,3,Iman Shumpert,19.0,Safe,0.11426317537581719,0.057234280814548406
30,3,Cody Rigsby,18.0,Safe,0.10288680956700894,0.04619005085649791
30,3,Melanie C,22.0,Safe,0.0717224188085695,0.0569732645643616
30,3,Jimmie Allen,20.0,Safe,0.08935676239600569,0.05814302325822081
30,3,Olivia Jade,24.0,Safe,0.06115453624497901,0.04948482229217924
30,3,JoJo Siwa,24.0,Safe,0.06891516830306638,0.04904494737882675
30,3,Christine Chiu,21.0,Eliminated,0.010380983478382415,0.004951179249766774
30,3,Kenya Moore,21.0,Safe,0.08277586254068306,0.07438903880215444
30,3,Amanda Kloots,24.0,Safe,0.03918977292727937,0.027758362835298797
30,4,Brian Austin Green,26.0,Eliminated,0.029213672362961966,0.022012642174689467
30,4,Melora Hardin,36.5,Safe,0.07394047730881965,0.06638247629469766
30,4,Matt James,28.5,Eliminated,0.02313887031429609,0.018219119187973556
30,4,"Mike ""The Miz"" Mizanin",32.5,Safe,0.08918088066867201,0.07189904981298442
30,4,Suni Lee,34.0,Safe,0.07710265994113091,0.06543190387181447
30,4,Iman Shumpert,31.5,Safe,0.09079921993132611,0.07726795098058692
30,4,Cody Rigsby,29.0,Safe,0.1110092321154911,0.07337105975387376
30,4,Melanie C,33.0,Safe,0.0809826784652436,0.07130083093439965
30,4,Jimmie Allen,32.5,Safe,0.0830151344481932,0.06999368989924505
30,4,Olivia Jade,35.0,Safe,0.07930987013719616,0.07529467967845085
30,4,JoJo Siwa,35.0,Safe,0.09131618111379511,0.08818842700477882
30,4,Kenya Moore,29.5,Safe,0.09956184259441835,0.06906121573259634
30,4,Amanda Kloots,34.0,Safe,0.07142928059845557,0.06650042033218681
30,5,Melora Hardin,36.0,Safe,0.12782995185565835,0.0
30,5,"Mike ""The Miz"" Mizanin",32.0,Safe,0.10889380245314494,0.0
30,5,Suni Lee,36.0,Safe,0.007028728534571706,0.0
30,5,Iman Shumpert,28.0,Safe,0.16534753360276738,0.0
30,5,Cody Rigsby,32.0,Safe,0.1617492952715834,0.0
30,5,Melanie C,36.0,Eliminated,0.004621412975213568,0.0
30,5,Jimmie Allen,34.0,Safe,0.24869077588976035,0.0
30,5,Olivia Jade,36.0,Safe,0.0778802462787927,0.0
30,5,JoJo Siwa,40.0,Safe,0.013601113813635936,0.0
30,5,Kenya Moore,36.0,Safe,0.05706446770474246,0.0
30,5,Amanda Kloots,39.0,Safe,0.027292671620129258,0.0
30,6,Melora Hardin,34.0,Safe,0.11756248010622651,0.08685084410393386
30,6,"Mike ""The Miz"" Mizanin",34.0,Safe,0.11617776421151303,0.08606232458672938
30,6,Suni Lee,36.0,Safe,0.10455024482502691,0.09210727732779914
30,6,Iman Shumpert,40.0,Safe,0.10954505664916511,0.09911869814612653
30,6,Cody Rigsby,36.0,Safe,0.10712633457628926,0.0896727131361556
30,6,Jimmie Allen,38.0,Safe,0.10442273432367481,0.08970759952072334
30,6,Olivia Jade,36.0,Safe,0.10737341022855255,0.09547353241018215
30,6,JoJo Siwa,40.0,Safe,0.09795702083108343,0.08704496165744523
30,6,Kenya Moore,32.0,Eliminated,0.03343580139214966,0.026612063457565803
30,6,Amanda Kloots,38.0,Safe,0.10184915285631879,0.09019592776237834
30,7,Melora Hardin,38.0,Safe,0.10956692412317696,0.10319412122577028
30,7,"Mike ""The Miz"" Mizanin",32.0,Eliminated,0.03833067377462406,0.03239688394467
30,7,Suni Lee,34.0,Safe,0.1234779351469891,0.09836363347847966
30,7,Iman Shumpert,34.0,Safe,0.13402576808020628,0.10294836796842508
30,7,Cody Rigsby,36.0,Safe,0.12360989155259518,0.10815613619357765
30,7,Jimmie Allen,38.0,Safe,0.11306098857220914,0.09152951667009453
30,7,Olivia Jade,42.0,Safe,0.11425861065337592,0.09527175113139173
30,7,JoJo Siwa,39.0,Safe,0.11699060385859805,0.10043890341240681
30,7,Amanda Kloots,34.0,Safe,0.1266786042382249,0.10228274599960106
30,8,Melora Hardin,42.0,Safe,0.12640220088868204,0.10474604875037043
30,8,Suni Lee,42.0,Safe,0.11199203240446501,0.09685249178965281
30,8,Iman Shumpert,35.0,Safe,0.17821459438811504,0.09074931540109221
30,8,Cody Rigsby,38.0,Safe,0.17017418361609046,0.10155035653291047
30,8,Jimmie Allen,32.0,Eliminated,0.06365950432842776,0.052975113130317546
30,8,Olivia Jade,36.0,Eliminated,0.03874822323121062,0.028771357467261626
30,8,JoJo Siwa,41.0,Safe,0.17378253111940795,0.11255298158049612
30,8,Amanda Kloots,42.0,Safe,0.13702673002360097,0.11632679946051622
30,9,Melora Hardin,36.0,Eliminated,0.08357367387128431,0.0661465610670537
30,9,Suni Lee,37.5,Eliminated,0.036953719470919716,0.027413668395718797
30,9,Iman Shumpert,37.5,Safe,0.20784113419853928,0.13794712375630275
30,9,Cody Rigsby,35.5,Safe,0.31376118921409046,0.13879524321345776
30,9,JoJo Siwa,40.0,Safe,0.15807627622636017,0.13034539844381438
30,9,Amanda Kloots,39.5,Safe,0.199794007018806,0.1254791224608021
30,10,Iman Shumpert,40.0,Safe,0.25443269068299834,0.1929430288556021
30,10,Cody Rigsby,38.0,Safe,0.2495337253521415,0.19286776497230693
30,10,JoJo Siwa,40.0,Safe,0.2525383553896903,0.19295129467553399
30,10,Amanda Kloots,39.0,Safe,0.2434952285751695,0.19147134238261604
31,1,Jason Lewis,18.0,Eliminated,0.013860704381191755,0.010755199910622456
31,1,Cheryl Ladd,21.0,Safe,0.06091306752652699,0.05804922663199368
31,1,Selma Blair,28.0,Safe,0.06347341695408708,0.06530343793116623
31,1,Joseph Baena,23.0,Safe,0.06640444340042673,0.062387144078746855
31,1,Trevor Donovan,21.0,Safe,0.06081390832306812,0.05655456349134206
31,1,Daniel Durant,27.0,Safe,0.05952128790729637,0.05285304907123731
31,1,Wayne Brady,29.0,Safe,0.062206052011574774,0.0611044937407832
31,1,Sam Champion,20.0,Safe,0.06522677500849895,0.055067792990102594
31,1,Jessie James Decker,20.0,Safe,0.07108581561739413,0.06097500344539338
31,1,Jordin Sparks,26.0,Safe,0.06838071899486889,0.05978195644647652
31,1,Heidi D'Amelio,24.0,Safe,0.0665243686856273,0.06145093171928667
31,1,Charli D'Amelio,32.0,Safe,0.06565535793623378,0.05752609525685086
31,1,Teresa Giudice,20.0,Safe,0.07117338493251621,0.05736006686893551
31,1,Vinny Guadagnino,17.0,Safe,0.07510579826562104,0.062427520616620547
31,1,Shangela,28.0,Safe,0.06679653681003166,0.06134130821243323
31,1,Gabby Windey,28.0,Safe,0.06285836324503642,0.05776533413200967
31,2,Cheryl Ladd,21.0,Safe,0.08009223594934678,0.061870418656885674
31,2,Selma Blair,28.0,Safe,0.06520407753726919,0.06144511179753124
31,2,Joseph Baena,24.0,Safe,0.08080671506766068,0.0656640096214248
31,2,Trevor Donovan,30.0,Safe,0.06136064315832608,0.05368048139933315
31,2,Daniel Durant,29.0,Safe,0.07378286822935216,0.07061566086209681
31,2,Wayne Brady,32.0,Safe,0.0692313293253406,0.06480173001754855
31,2,Sam Champion,26.0,Safe,0.07313452757111687,0.0672275648431157
31,2,Jessie James Decker,25.0,Safe,0.07805588901020004,0.0696064465969
31,2,Jordin Sparks,27.0,Safe,0.07133492734269471,0.06209604221378809
31,2,Heidi D'Amelio,28.0,Safe,0.069389959833239,0.061046145665710476
31,2,Charli D'Amelio,32.0,Safe,0.06742093747939708,0.06656357332695655
31,2,Teresa Giudice,23.0,Eliminated,0.013771284472356808,0.011371819536375631
31,2,Vinny Guadagnino,27.0,Safe,0.06637814090690593,0.05822794742971197
31,2,Shangela,28.0,Safe,0.06422362929519558,0.057291678014775506
31,2,Gabby Windey,32.0,Safe,0.06581283482159868,0.06725038866029459
31,3,Cheryl Ladd,24.0,Eliminated,0.014925909030189992,0.012736666157303352
31,3,Selma Blair,28.0,Safe,0.07515654996982651,0.07217805039681477
31,3,Joseph Baena,29.0,Safe,0.0723491498397259,0.07268041930393827
31,3,Trevor Donovan,27.0,Safe,0.07759895219275169,0.06969816605222529
31,3,Daniel Durant,31.0,Safe,0.07150299304622285,0.06275125619031244
31,3,Wayne Brady,33.0,Safe,0.06537739023755881,0.06225021925376076
31,3,Sam Champion,25.0,Safe,0.07930218781154458,0.05713033726432935
31,3,Jessie James Decker,26.0,Safe,0.07571237101476364,0.06329957908056423
31,3,Jordin Sparks,29.0,Safe,0.07629088273585855,0.07383187752583045
31,3,Heidi D'Amelio,32.0,Safe,0.07760384096434292,0.07326233416883761
31,3,Charli D'Amelio,33.0,Safe,0.07717372669013682,0.07108595379578433
31,3,Vinny Guadagnino,23.0,Safe,0.08809506564290336,0.06981556880819259
31,3,Shangela,30.0,Safe,0.06957162118966868,0.057999321748829796
31,3,Gabby Windey,33.0,Safe,0.07933935963450596,0.07411749521388558
31,4,Selma Blair,32.0,Safe,0.07480785898306834,0.06686740029553058
31,4,Joseph Baena,28.0,Safe,0.08762074739827615,0.0750575211383059
31,4,Trevor Donovan,28.0,Safe,0.08816056286178633,0.0705717702651555
31,4,Daniel Durant,29.0,Safe,0.09119309815433636,0.07465561082929144
31,4,Wayne Brady,36.0,Safe,0.08168110169459596,0.07269110154324172
31,4,Sam Champion,25.0,Eliminated,0.019668499121317743,0.01678248792174838
31,4,Jessie James Decker,31.0,Safe,0.08354147236916194,0.0714753814843444
31,4,Jordin Sparks,34.0,Safe,0.06996656594260574,0.06461630391259655
31,4,Heidi D'Amelio,34.0,Safe,0.08108874093484114,0.06780177021003135
31,4,Charli D'Amelio,36.0,Safe,0.07645753006133421,0.06376372310167439
31,4,Vinny Guadagnino,29.0,Safe,0.08224432313066402,0.07036156779962725
31,4,Shangela,32.0,Safe,0.07794227774278897,0.07852464622901191
31,4,Gabby Windey,36.0,Safe,0.08562722160522299,0.07523593782847626
31,5,Selma Blair,40.0,Safe,0.08193227969506671,0.07387481855454593
31,5,Joseph Baena,35.0,Eliminated,0.01709180261067138,0.014356931627840611
31,5,Trevor Donovan,36.0,Safe,0.08702442077878585,0.06847918287355056
31,5,Daniel Durant,33.5,Safe,0.09494681492392805,0.07034367422022891
31,5,Wayne Brady,41.0,Safe,0.08402057147551072,0.07904739789157175
