season,week,actual_eliminated,rank_eliminated,pct_eliminated,match_rank,match_pct,names,judge_ranks,fan_ranks,total_pct
21,7,['Hayes Grier'],Hayes Grier,Hayes Grier,True,True,"['Alexa PenaVega' 'Carlos PenaVega' 'Alek Skarlatos' 'Andy Grammer'
 'Tamar Braxton' 'Nick Carter' 'Hayes Grier' 'Bindi Irwin']",[5 2 8 2 6 6 2 1],[5 6 1 3 4 2 8 7],"[0.11764302 0.08798126 0.20414159 0.14144512 0.12844983 0.15502426
 0.07784663 0.0874683 ]"
21,8,['Andy Grammer'],Andy Grammer,Andy Grammer,True,True,"['Alexa PenaVega' 'Carlos PenaVega' 'Alek Skarlatos' 'Andy Grammer'
 'Tamar Braxton' 'Nick Carter' 'Bindi Irwin']",[5 2 6 7 3 1 3],[2 4 1 7 3 6 5],"[0.15369401 0.14918357 0.16946222 0.08789815 0.14691398 0.15203539
 0.14081267]"
21,9,['Alexa PenaVega'],Alexa PenaVega,Alexa PenaVega,True,True,"['Alexa PenaVega' 'Carlos PenaVega' 'Alek Skarlatos' 'Tamar Braxton'
 'Nick Carter' 'Bindi Irwin']",[1 4 5 6 3 1],[6 3 2 1 4 5],[0.09529176 0.16708828 0.21516244 0.26387383 0.14863192 0.10995176]
21,10,[],Alek Skarlatos,Nick Carter,False,False,['Carlos PenaVega' 'Alek Skarlatos' 'Nick Carter' 'Bindi Irwin'],[1 3 4 1],[3 4 2 1],[0.25538727 0.24054998 0.23853004 0.26553271]
21,11,['Carlos PenaVega'],Carlos PenaVega,Carlos PenaVega,True,True,['Carlos PenaVega' 'Alek Skarlatos' 'Nick Carter' 'Bindi Irwin'],[1 4 1 1],[4 1 3 2],[0.15591682 0.37759275 0.23230614 0.23418429]
22,1,[],Mischa Barton,Geraldo Rivera,False,False,"['Mischa Barton' 'Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller'
 'Antonio Brown' 'Paige VanZant' 'Geraldo Rivera' 'Nyle DiMarco'
 'Ginger Zee' 'Wanya Morris' 'Marla Maples']",[10  8  8 11  4  4  4 12  1  1  1  4],[11 12  3  8  5  6  7  1  2  4 10  9],"[0.07444976 0.08171427 0.08488203 0.07316046 0.08629314 0.08595631
 0.08583385 0.07100779 0.09142907 0.09081901 0.08926763 0.08518667]"
22,2,['Geraldo Rivera'],Geraldo Rivera,Geraldo Rivera,True,True,"['Mischa Barton' 'Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller'
 'Antonio Brown' 'Paige VanZant' 'Geraldo Rivera' 'Nyle DiMarco'
 'Ginger Zee' 'Wanya Morris' 'Marla Maples']",[11  9  3  5  5  9  1 12  5  3  1  5],[ 1  2  3  9 11  4  5 12  6  8  7 10],"[0.08386386 0.08794517 0.09117873 0.08374815 0.08271576 0.08570473
 0.09598485 0.03985194 0.08690573 0.08588793 0.09265017 0.08356299]"
22,3,['Mischa Barton'],Mischa Barton,Mischa Barton,True,True,"['Mischa Barton' 'Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller'
 'Antonio Brown' 'Paige VanZant' 'Nyle DiMarco' 'Ginger Zee'
 'Wanya Morris' 'Marla Maples']",[11  5  3  8  8  8  3  1  6  2  6],[11  6  7  1  2  3  9  8 10  4  5],"[0.05153297 0.0951353  0.09635982 0.09636823 0.0936251  0.09361032
 0.09297817 0.09957573 0.08729852 0.10003334 0.09348249]"
22,4,['Marla Maples'],Marla Maples,Marla Maples,True,True,"['Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller' 'Antonio Brown'
 'Paige VanZant' 'Nyle DiMarco' 'Ginger Zee' 'Wanya Morris' 'Marla Maples']",[ 6  9 10  6  3  1  5  1  3  8],[ 3  2  1  8  9  6  7  4  5 10],"[0.10776828 0.10072379 0.10234321 0.10008077 0.10161444 0.10937124
 0.10472465 0.11163468 0.1078169  0.05392205]"
22,5,[],Antonio Brown,Antonio Brown,False,False,"['Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller' 'Antonio Brown'
 'Paige VanZant' 'Nyle DiMarco' 'Ginger Zee' 'Wanya Morris']",[7 2 7 6 9 4 1 3 5],[5 8 1 2 9 4 7 3 6],"[0.10668678 0.11747743 0.10821024 0.10913545 0.09999553 0.11222131
 0.12201081 0.11451191 0.10975054]"
22,6,['Doug Flutie'],Doug Flutie,Doug Flutie,True,True,"['Kim Fields' 'Jodie Sweetin' 'Doug Flutie' 'Von Miller' 'Antonio Brown'
 'Paige VanZant' 'Nyle DiMarco' 'Ginger Zee' 'Wanya Morris']",[6 4 9 6 3 2 4 6 1],[2 8 9 1 4 7 6 3 5],"[0.11749429 0.10981668 0.06574926 0.1199595  0.11890119 0.11916779
 0.113615   0.11239682 0.12289947]"
22,7,"['Kim Fields', 'Von Miller']",Von Miller,Von Miller,True,True,"['Kim Fields' 'Jodie Sweetin' 'Von Miller' 'Antonio Brown' 'Paige VanZant'
 'Nyle DiMarco' 'Ginger Zee' 'Wanya Morris']",[5 8 5 5 2 1 2 2],[7 1 8 2 6 3 5 4],"[0.07898965 0.17275969 0.07779129 0.14154598 0.12753571 0.14110229
 0.127544   0.13273138]"
22,8,['Jodie Sweetin'],Jodie Sweetin,Jodie Sweetin,True,True,"['Jodie Sweetin' 'Antonio Brown' 'Paige VanZant' 'Nyle DiMarco'
 'Ginger Zee' 'Wanya Morris']",[1 5 4 3 1 6],[6 2 3 4 5 1],[0.11514318 0.18096359 0.13683892 0.13502392 0.12605472 0.30597567]
22,9,"['Antonio Brown', 'Wanya Morris']",Antonio Brown,Wanya Morris,True,True,"['Antonio Brown' 'Paige VanZant' 'Nyle DiMarco' 'Ginger Zee'
 'Wanya Morris']",[5 2 3 4 1],[4 3 2 1 5],[0.15751137 0.19681599 0.24285287 0.27542443 0.12739535]
22,10,[],Ginger Zee,Ginger Zee,False,False,['Paige VanZant' 'Nyle DiMarco' 'Ginger Zee'],[1 2 3],[3 1 2],[0.33182264 0.3389076  0.32926976]
23,1,[],Rick Perry,Rick Perry,False,False,"['Jake T. Austin' 'Maureen McCormick' 'Marilu Henner' 'Ryan Lochte'
 'Calvin Johnson Jr.' 'Laurie Hernandez' 'Amber Rose' 'Rick Perry'
 'James Hinchcliffe' 'Babyface' 'Vanilla Ice' 'Jana Kramer' 'Terra Jole']",[11 11  3  9  5  1  9 13  1  5  7  3  7],[12 11  5  2  8  9  1 13  7 10  3  4  6],"[0.07012086 0.07042175 0.08037235 0.07642377 0.0768356  0.08436851
 0.07727204 0.06685597 0.08558129 0.07668923 0.0779117  0.08043677
 0.07671014]"
23,2,['Jake T. Austin'],Jake T. Austin,Jake T. Austin,True,True,"['Jake T. Austin' 'Maureen McCormick' 'Marilu Henner' 'Ryan Lochte'
 'Calvin Johnson Jr.' 'Laurie Hernandez' 'Amber Rose' 'Rick Perry'
 'James Hinchcliffe' 'Babyface' 'Vanilla Ice' 'Jana Kramer' 'Terra Jole']",[10  8  7 10  6  1 10 13  4  3  8  4  2],[13  9 11  2  8  5 12  1  4  6  7  3 10],"[0.04002066 0.07590575 0.07432055 0.08401201 0.07981193 0.08646735
 0.06741617 0.08364605 0.08282429 0.08360029 0.07763785 0.0833354
 0.0810017 ]"
23,3,['Rick Perry'],Rick Perry,Rick Perry,True,True,"['Maureen McCormick' 'Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.'
 'Laurie Hernandez' 'Amber Rose' 'Rick Perry' 'James Hinchcliffe'
 'Babyface' 'Vanilla Ice' 'Jana Kramer' 'Terra Jole']",[ 5  5  8  1  2  8 11  4  8 11  7  3],[ 5  4  8 10  3  2 12 11  7  1  6  9],"[0.08718014 0.08758531 0.0821906  0.09112369 0.09408285 0.08612593
 0.04519497 0.08455706 0.0823341  0.08757628 0.08399504 0.08805402]"
23,4,"['Babyface', 'Vanilla Ice']",Babyface,Vanilla Ice,True,True,"['Maureen McCormick' 'Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.'
 'Laurie Hernandez' 'Amber Rose' 'James Hinchcliffe' 'Babyface'
 'Vanilla Ice' 'Jana Kramer' 'Terra Jole']",[ 4 10  9  6  1  4  2 11  6  6  3],[ 4  2  1  8  9  3  5 10 11  6  7],"[0.09844793 0.10668029 0.11226044 0.0865139  0.0951595  0.10527658
 0.10440888 0.05458899 0.05072205 0.09399734 0.09194409]"
23,5,[],Maureen McCormick,Maureen McCormick,False,False,"['Maureen McCormick' 'Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.'
 'Laurie Hernandez' 'Amber Rose' 'James Hinchcliffe' 'Jana Kramer'
 'Terra Jole']",[6 2 6 6 5 6 1 4 2],[9 2 6 5 8 3 7 1 4],"[0.10527462 0.11516249 0.10697531 0.10787739 0.1087759  0.10846838
 0.11780317 0.11483845 0.11482428]"
23,6,['Amber Rose'],Amber Rose,Amber Rose,True,True,"['Maureen McCormick' 'Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.'
 'Laurie Hernandez' 'Amber Rose' 'James Hinchcliffe' 'Jana Kramer'
 'Terra Jole']",[6 5 7 3 3 9 2 1 7],[3 4 2 5 7 9 8 6 1],"[0.11341731 0.11755585 0.11459849 0.12005997 0.11524558 0.06302962
 0.1164019  0.12102381 0.11866746]"
23,7,['Maureen McCormick'],Maureen McCormick,Maureen McCormick,True,True,"['Maureen McCormick' 'Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.'
 'Laurie Hernandez' 'James Hinchcliffe' 'Jana Kramer' 'Terra Jole']",[6 8 6 1 3 1 3 3],[8 1 2 6 3 7 5 4],"[0.07591832 0.15194201 0.13565309 0.12730637 0.13101936 0.12479736
 0.12312565 0.13023785]"
23,8,['Ryan Lochte'],Ryan Lochte,Ryan Lochte,True,True,"['Marilu Henner' 'Ryan Lochte' 'Calvin Johnson Jr.' 'Laurie Hernandez'
 'James Hinchcliffe' 'Jana Kramer' 'Terra Jole']",[7 5 3 2 1 3 6],[1 7 3 4 5 6 2],"[0.15213221 0.08124027 0.15706847 0.15968997 0.15886243 0.14498676
 0.1460199 ]"
23,9,['Marilu Henner'],Marilu Henner,Marilu Henner,True,True,"['Marilu Henner' 'Calvin Johnson Jr.' 'Laurie Hernandez'
 'James Hinchcliffe' 'Jana Kramer' 'Terra Jole']",[5 4 1 5 1 3],[6 2 5 1 3 4],[0.10167759 0.18357401 0.17203205 0.18398511 0.18373476 0.17499649]
23,10,['Terra Jole'],Terra Jole,Terra Jole,True,True,"['Calvin Johnson Jr.' 'Laurie Hernandez' 'James Hinchcliffe' 'Jana Kramer'
 'Terra Jole']",[5 1 3 4 1],[1 4 3 2 5],[0.33848687 0.14179696 0.18062808 0.21753124 0.12155685]
23,11,['Jana Kramer'],Jana Kramer,Jana Kramer,True,True,['Calvin Johnson Jr.' 'Laurie Hernandez' 'James Hinchcliffe' 'Jana Kramer'],[3 1 2 4],[1 3 2 4],[0.31102331 0.25384289 0.25899429 0.17613951]
24,1,[],Mr. T,Chris Kattan,False,False,"['Charo' 'Mr. T' 'Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton'
 'Simone Biles' 'David Ross' 'Rashad Jennings' 'Chris Kattan'
 'Erika Jayne' 'Normani' 'Nick Viall']",[10 11  3  3  9  1  3  2 12  7  6  7],[ 6 11  2  3 12  8  7  1  4  9 10  5],"[0.07632897 0.07231534 0.09068608 0.09007013 0.07544103 0.09409748
 0.08783615 0.09565589 0.07059234 0.08023703 0.08476414 0.08197542]"
24,2,['Chris Kattan'],Chris Kattan,Chris Kattan,True,True,"['Charo' 'Mr. T' 'Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton'
 'Simone Biles' 'David Ross' 'Rashad Jennings' 'Chris Kattan'
 'Erika Jayne' 'Normani' 'Nick Viall']",[ 9 11  3  5  5  4  8  1 11  5  1  9],[ 3  1  5  9  7 11  4  8 12 10  6  2],"[0.08355855 0.08913595 0.09027278 0.08459733 0.08572673 0.08322488
 0.08602985 0.09082092 0.04336378 0.08379391 0.09239996 0.08707536]"
24,3,['Charo'],Charo,Charo,True,True,"['Charo' 'Mr. T' 'Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton'
 'Simone Biles' 'David Ross' 'Rashad Jennings' 'Erika Jayne' 'Normani'
 'Nick Viall']",[9 9 2 2 9 4 5 6 7 1 7],[11  3  5  6  1  4  9  7  2 10  8],"[0.04765216 0.08976329 0.10159087 0.10112563 0.09501473 0.10001993
 0.09420911 0.09254991 0.09322729 0.09717033 0.08767674]"
24,4,['Mr. T'],Mr. T,Mr. T,True,True,"['Mr. T' 'Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton' 'Simone Biles'
 'David Ross' 'Rashad Jennings' 'Erika Jayne' 'Normani' 'Nick Viall']",[10  3  4  5  2  7  1  8  5  8],[10  8  7  3  4  5  9  2  6  1],"[0.05916735 0.10419992 0.10187479 0.10414421 0.10941177 0.10120487
 0.10753179 0.10419547 0.10070725 0.10756258]"
24,5,['Erika Jayne'],Erika Jayne,Erika Jayne,True,True,"['Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton' 'Simone Biles'
 'David Ross' 'Rashad Jennings' 'Erika Jayne' 'Normani' 'Nick Viall']",[4 3 8 2 9 6 6 1 4],[5 6 2 7 1 3 9 8 4],"[0.1112856  0.11200664 0.11957295 0.11524946 0.12683101 0.11627237
 0.06457413 0.11499996 0.11920787]"
24,6,['Heather Morris'],Nick Viall,Heather Morris,False,True,"['Heather Morris' 'Nancy Kerrigan' 'Bonner Bolton' 'Simone Biles'
 'David Ross' 'Rashad Jennings' 'Normani' 'Nick Viall']",[1 5 6 4 7 3 2 8],[1 1 1 1 1 1 1 1],[nan nan nan nan nan nan nan nan]
24,7,"['Nancy Kerrigan', 'Nick Viall']",Nancy Kerrigan,Nancy Kerrigan,True,True,"['Nancy Kerrigan' 'Bonner Bolton' 'Simone Biles' 'David Ross'
 'Rashad Jennings' 'Normani' 'Nick Viall']",[4 7 2 6 2 1 5],[7 1 3 2 4 5 6],"[0.08739459 0.17430684 0.16915702 0.17046024 0.15492594 0.14989792
 0.09385745]"
24,8,['Bonner Bolton'],Bonner Bolton,Bonner Bolton,True,True,['Bonner Bolton' 'Simone Biles' 'David Ross' 'Rashad Jennings' 'Normani'],[5 3 4 2 1],[5 2 1 4 3],[0.12414885 0.21965342 0.23215341 0.20894681 0.21509751]
24,9,['Simone Biles'],Simone Biles,Simone Biles,True,True,['Simone Biles' 'David Ross' 'Rashad Jennings' 'Normani'],[1 4 2 3],[4 1 3 2],[0.16517592 0.38265936 0.19977621 0.2523885 ]
24,10,[],David Ross,David Ross,False,False,['David Ross' 'Rashad Jennings' 'Normani'],[3 1 2],[2 3 1],[0.32509384 0.33623838 0.33866778]
25,1,[],Drew Scott,Barbara Corcoran,False,False,"['Sasha Pieterse' 'Frankie Muniz' 'Jordan Fisher' 'Derek Fisher'
 'Nikki Bella' 'Terrell Owens' 'Victoria Arlen' 'Barbara Corcoran'
 'Lindsey Stirling' 'Debbie Gibson' 'Nick Lachey' 'Drew Scott'
 'Vanessa Lachey']",[ 7  5  1  7  4 12  5 13  1 10  7 11  3],[ 7  4  1  8 12  6 13  3  9 10  5 11  2],"[0.07591238 0.07902745 0.08630311 0.07582226 0.07930646 0.07022945
 0.07612475 0.06862611 0.08374072 0.07320461 0.07688592 0.07096791
 0.08384887]"
25,2,"['Barbara Corcoran', 'Debbie Gibson']",Barbara Corcoran,Debbie Gibson,True,True,"['Sasha Pieterse' 'Frankie Muniz' 'Jordan Fisher' 'Derek Fisher'
 'Nikki Bella' 'Terrell Owens' 'Victoria Arlen' 'Barbara Corcoran'
 'Lindsey Stirling' 'Debbie Gibson' 'Nick Lachey' 'Drew Scott'
 'Vanessa Lachey']",[ 4  1  1 11  9  9  6 13  4  7 11  7  3],[ 5  6 11  3  4  2 10 12  8 13  1  7  9],"[0.0863407  0.0879927  0.07734323 0.0885452  0.083511   0.09012312
 0.0752916  0.04219733 0.07731307 0.04147437 0.09766378 0.07405751
 0.07814639]"
25,3,[],Sasha Pieterse,Sasha Pieterse,False,False,"['Sasha Pieterse' 'Frankie Muniz' 'Jordan Fisher' 'Derek Fisher'
 'Nikki Bella' 'Terrell Owens' 'Victoria Arlen' 'Lindsey Stirling'
 'Nick Lachey' 'Drew Scott' 'Vanessa Lachey']",[11  6  2  6  6  6  5  1  6  3  3],[ 9  2  4  8 10  6  1  3  5 11  7],"[0.0832094  0.091122   0.09709675 0.08818181 0.08714854 0.08838584
 0.0932195  0.10135507 0.08867106 0.08919724 0.0924128 ]"
25,4,['Derek Fisher'],Derek Fisher,Derek Fisher,True,True,"['Sasha Pieterse' 'Frankie Muniz' 'Jordan Fisher' 'Derek Fisher'
 'Nikki Bella' 'Terrell Owens' 'Victoria Arlen' 'Lindsey Stirling'
 'Nick Lachey' 'Drew Scott' 'Vanessa Lachey']",[ 4  4  1 10  4  4  2  3 11  4  4],[ 2  8  3 11 10  6  9  4  1  7  5],"[0.09700577 0.09039828 0.10289807 0.05870001 0.08562524 0.0914564
 0.09442442 0.095265   0.10148486 0.09123477 0.09150718]"
25,5,['Sasha Pieterse'],Sasha Pieterse,Sasha Pieterse,True,True,"['Sasha Pieterse' 'Frankie Muniz' 'Jordan Fisher' 'Nikki Bella'
 'Terrell Owens' 'Victoria Arlen' 'Lindsey Stirling' 'Nick Lachey'
 'Drew Scott' 'Vanessa Lachey']",[ 8  2  1  4  6  4  3 10  6  8],[10  7  8  5  6  3  9  1  4  2],"[0.05661109 0.10515371 0.10694333 0.10582592 0.10008971 0.10893944
 0.1004065  0.10580897 0.10257042 0.10765089]"
25,6,['Nick Lachey'],Nick Lachey,Nick Lachey,True,True,"['Frankie Muniz' 'Jordan Fisher' 'Nikki Bella' 'Terrell Owens'
 'Victoria Arlen' 'Lindsey Stirling' 'Nick Lachey' 'Drew Scott'
 'Vanessa Lachey']",[6 2 4 3 6 1 9 8 4],[3 4 5 8 2 6 9 1 7],"[0.11032781 0.12188975 0.1164233  0.11641075 0.11580319 0.12220749
 0.06112984 0.12088584 0.11492202]"
25,7,"['Nikki Bella', 'Vanessa Lachey']",Nikki Bella,Vanessa Lachey,True,True,"['Frankie Muniz' 'Jordan Fisher' 'Nikki Bella' 'Terrell Owens'
 'Victoria Arlen' 'Lindsey Stirling' 'Drew Scott' 'Vanessa Lachey']",[1 4 8 7 2 6 2 4],[5 3 7 1 6 2 4 8],"[0.13362857 0.13814336 0.08477182 0.15846045 0.12910889 0.1474507
 0.13403885 0.07439736]"
25,8,['Terrell Owens'],Terrell Owens,Terrell Owens,True,True,"['Frankie Muniz' 'Jordan Fisher' 'Terrell Owens' 'Victoria Arlen'
 'Lindsey Stirling' 'Drew Scott']",[3 1 4 5 2 6],[4 5 6 2 3 1],[0.17303483 0.17186232 0.10147828 0.18119645 0.18036433 0.19206379]
25,9,['Victoria Arlen'],Victoria Arlen,Victoria Arlen,True,True,"['Frankie Muniz' 'Jordan Fisher' 'Victoria Arlen' 'Lindsey Stirling'
 'Drew Scott']",[4 1 3 2 5],[2 4 5 3 1],[0.21450754 0.20155458 0.12996121 0.2192284  0.23474827]
25,10,['Drew Scott'],Drew Scott,Drew Scott,True,True,['Frankie Muniz' 'Jordan Fisher' 'Lindsey Stirling' 'Drew Scott'],[3 1 1 4],[1 3 2 4],[0.30856198 0.25254415 0.25642284 0.18247103]
26,1,"['Jamie Anderson', 'Johnny Damon']",Jamie Anderson,Jamie Anderson,True,True,"['Jamie Anderson' 'Johnny Damon' 'Kareem Abdul-Jabbar' 'Arike Ogunbowale'
 'Jennie Finch Daigle' 'Chris Mazdzer' 'Mirai Nagasu' 'Tonya Harding'
 'Josh Norman' 'Adam Rippon']",[ 8  9 10  7  5  5  3  3  1  1],[10  9  1  2  7  3  4  6  8  5],"[0.05828456 0.06236323 0.11172943 0.11442875 0.10175677 0.11416813
 0.11188782 0.10759661 0.10380996 0.11397473]"
26,2,"['Kareem Abdul-Jabbar', 'Arike Ogunbowale']",Kareem Abdul-Jabbar,Arike Ogunbowale,True,True,"['Kareem Abdul-Jabbar' 'Arike Ogunbowale' 'Jennie Finch Daigle'
 'Chris Mazdzer' 'Mirai Nagasu' 'Tonya Harding' 'Josh Norman'
 'Adam Rippon']",[8 3 6 4 1 4 6 1],[7 8 2 3 5 4 1 6],"[0.08432263 0.07709162 0.1464669  0.13313414 0.13431738 0.13037266
 0.16139539 0.13289928]"
26,3,"['Jennie Finch Daigle', 'Chris Mazdzer', 'Mirai Nagasu']",Chris Mazdzer,Mirai Nagasu,True,True,"['Jennie Finch Daigle' 'Chris Mazdzer' 'Mirai Nagasu' 'Tonya Harding'
 'Josh Norman' 'Adam Rippon']",[6 5 3 3 2 1],[4 5 6 1 2 3],[0.14147198 0.12831475 0.10895091 0.21535363 0.20559379 0.20031494]
26,4,[],Josh Norman,Josh Norman,False,False,['Tonya Harding' 'Josh Norman' 'Adam Rippon'],[3 2 1],[2 3 1],[0.33346107 0.32520956 0.34132937]
27,1,['Nikki Glaser'],Nikki Glaser,Nikki Glaser,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'Nancy McKeon' 'John Schneider'
 'Milo Manheim' 'Danelle Umstead' 'Mary Lou Retton' 'DeMarcus Ware'
 'Nikki Glaser' 'Bobby Bones' 'Tinashe' 'Alexis Ren' 'Joe Amabile']",[ 3  9  8  9  5  9  5  1 12  5  1  3 13],[ 9  4  8  6 12  3 10  5 13 11  2  7  1],"[0.08131539 0.07675138 0.07865401 0.07613548 0.07489986 0.07695245
 0.07720913 0.08653573 0.04406222 0.07629737 0.08678185 0.08355809
 0.08084705]"
27,2,['Danelle Umstead'],Danelle Umstead,Danelle Umstead,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'Nancy McKeon' 'John Schneider'
 'Milo Manheim' 'Danelle Umstead' 'Mary Lou Retton' 'DeMarcus Ware'
 'Bobby Bones' 'Tinashe' 'Alexis Ren' 'Joe Amabile']",[ 1  5  9  8  1 11  7  6 10  1  4 12],[ 5  9  8  3 10 12  7 11  2  4  6  1],"[0.09314397 0.08528801 0.07893986 0.08633311 0.08741827 0.0447408
 0.08698856 0.0819433  0.08509362 0.09344676 0.09020783 0.08645591]"
27,3,['Nancy McKeon'],Nancy McKeon,Nancy McKeon,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'Nancy McKeon' 'John Schneider'
 'Milo Manheim' 'Mary Lou Retton' 'DeMarcus Ware' 'Bobby Bones' 'Tinashe'
 'Alexis Ren' 'Joe Amabile']",[ 1  2  9 10  2  7  5  8  2  5 11],[ 4 10 11  3  7  9  6  2  8  5  1],"[0.10307925 0.09385847 0.04887208 0.09263486 0.09639384 0.09032309
 0.09475555 0.09716917 0.09613994 0.09549911 0.09127463]"
27,4,['Tinashe'],Joe Amabile,Juan Pablo Di Pace,False,False,"['Juan Pablo Di Pace' 'Evanna Lynch' 'John Schneider' 'Milo Manheim'
 'Mary Lou Retton' 'DeMarcus Ware' 'Bobby Bones' 'Tinashe' 'Alexis Ren'
 'Joe Amabile']",[ 5  5  8  1  2  7  9  2  4 10],[1 1 1 1 1 1 1 1 1 1],[nan nan nan nan nan nan nan nan nan nan]
27,5,[],Mary Lou Retton,Joe Amabile,False,False,"['Juan Pablo Di Pace' 'Evanna Lynch' 'John Schneider' 'Milo Manheim'
 'Mary Lou Retton' 'DeMarcus Ware' 'Bobby Bones' 'Alexis Ren'
 'Joe Amabile']",[1 6 6 3 5 4 8 1 9],[7 2 3 8 9 4 5 6 1],"[0.11954978 0.11155263 0.11093538 0.11476875 0.11021443 0.11467291
 0.10276072 0.11958139 0.09596402]"
27,6,['Mary Lou Retton'],Mary Lou Retton,Mary Lou Retton,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'John Schneider' 'Milo Manheim'
 'Mary Lou Retton' 'DeMarcus Ware' 'Bobby Bones' 'Alexis Ren'
 'Joe Amabile']",[1 3 9 1 6 5 7 4 7],[4 6 1 8 9 3 5 7 2],"[0.12938422 0.1189368  0.11518967 0.11656118 0.06174011 0.12345057
 0.10889931 0.11061969 0.11521846]"
27,7,"['John Schneider', 'DeMarcus Ware']",John Schneider,John Schneider,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'John Schneider' 'Milo Manheim'
 'DeMarcus Ware' 'Bobby Bones' 'Alexis Ren' 'Joe Amabile']",[3 1 5 2 6 6 4 8],[3 5 8 6 7 2 4 1],"[0.13993687 0.1318648  0.08042598 0.12429535 0.08126696 0.14146134
 0.13449932 0.16624938]"
27,8,"['Juan Pablo Di Pace', 'Joe Amabile']",Joe Amabile,Juan Pablo Di Pace,True,True,"['Juan Pablo Di Pace' 'Evanna Lynch' 'Milo Manheim' 'Bobby Bones'
 'Alexis Ren' 'Joe Amabile']",[1 2 4 6 2 5],[6 4 2 1 3 5],[0.11045605 0.1483784  0.18490269 0.25759668 0.17585181 0.12281438]
27,9,[],Alexis Ren,Bobby Bones,False,False,['Evanna Lynch' 'Milo Manheim' 'Bobby Bones' 'Alexis Ren'],[1 1 4 3],[1 2 3 4],[0.25806782 0.25402422 0.2407389  0.24716906]
28,1,[],Kate Flannery,Lamar Odom,False,False,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Ray Lewis'
 'Lamar Odom' 'Sailor Brinkley-Cook' 'Sean Spicer' 'Mary Wilson'
 'Lauren Alaina' 'Ally Brooke' 'Karamo Brown' 'Hannah Brown']",[ 9  1  7  9 12  4 11  5  3  7  5  2],[12  8  3  5  6 11  4 10  9  1  2  7],"[0.07799531 0.09475109 0.0833338  0.07984363 0.06947712 0.08574644
 0.07276613 0.08448731 0.08960659 0.08373484 0.08599202 0.09226571]"
28,2,['Mary Wilson'],Mary Wilson,Mary Wilson,True,True,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Ray Lewis'
 'Lamar Odom' 'Sailor Brinkley-Cook' 'Sean Spicer' 'Mary Wilson'
 'Lauren Alaina' 'Ally Brooke' 'Karamo Brown' 'Hannah Brown']",[ 2  3  3 10 12  8  9 10  6  3  6  1],[11  8  9  2  1  5  6 12  7 10  3  4],"[0.08487864 0.08618248 0.08585153 0.08499577 0.08551144 0.08561027
 0.08097023 0.04274752 0.08489983 0.08563208 0.09232496 0.10039526]"
28,3,[],Lamar Odom,Lamar Odom,False,False,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Lamar Odom'
 'Sailor Brinkley-Cook' 'Sean Spicer' 'Lauren Alaina' 'Ally Brooke'
 'Karamo Brown' 'Hannah Brown']",[ 1  3  6 10  3  9  6  1  8  5],[ 6  1  2  8  9  7  3  5  4 10],"[0.11057106 0.11055343 0.10226192 0.07929157 0.10634154 0.08758155
 0.10143336 0.11092505 0.09091718 0.10012334]"
28,4,['Lamar Odom'],Lamar Odom,Lamar Odom,True,True,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell' 'Lamar Odom'
 'Sailor Brinkley-Cook' 'Sean Spicer' 'Lauren Alaina' 'Ally Brooke'
 'Karamo Brown' 'Hannah Brown']",[ 8  6  1 10  5  9  1  1  6  1],[ 2  6  4 10  7  1  9  5  3  8],"[0.10203529 0.10173615 0.11018919 0.04993772 0.10645459 0.10611431
 0.10182264 0.10935676 0.10493802 0.10741533]"
28,5,[],Sean Spicer,Sean Spicer,False,False,"['Kate Flannery' 'James Van Der Beek' 'Kel Mitchell'
 'Sailor Brinkley-Cook' 'Sean Spicer' 'Lauren Alaina' 'Ally Brooke'
 'Karamo Brown' 'Hannah Brown']",[5 2 2 5 9 7 1 8 4],[1 6 4 3 9 7 5 2 8],"[0.1134509  0.11573426 0.11657406 0.1125939  0.0969244  0.10837244
 0.11884347 0.10609055 0.11141602]"
