Weights,Fairness_Penalty,Retention_Penalty,Final_Score
"[np.float64(0.4), np.float64(0.5), np.float64(0.85)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.4), np.float64(0.45), np.float64(0.65)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.6), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.35), np.float64(0.45), np.float64(0.7)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.2), np.float64(0.6), np.float64(0.85)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.5), np.float64(0.55), np.float64(0.55)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.35), np.float64(0.4), np.float64(0.85)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.35), np.float64(0.45), np.float64(0.65)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.6), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.6), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.35), np.float64(0.5), np.float64(0.85)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.45), np.float64(0.7), np.float64(0.75)]",0.29559748427672955,0.7169811320754716,0.869182389937107
"[np.float64(0.4), np.float64(0.65), np.float64(0.85)]",0.29559748427672955,0.7169811320754716,0.869182389937107
"[np.float64(0.55), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.45), np.float64(0.6), np.float64(0.6)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.2), np.float64(0.35), np.float64(0.9)]",0.34591194968553457,0.6540880503144654,0.869182389937107
"[np.float64(0.45), np.float64(0.7), np.float64(0.8)]",0.29559748427672955,0.7169811320754716,0.869182389937107
"[np.float64(0.45), np.float64(0.75), np.float64(0.9)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.55), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.5), np.float64(0.5), np.float64(0.7)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.25), np.float64(0.45), np.float64(0.6)]",0.3333333333333333,0.6698113207547169,0.869182389937107
"[np.float64(0.55), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.25), np.float64(0.55), np.float64(0.9)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.5), np.float64(0.55), np.float64(0.6)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.25), np.float64(0.45), np.float64(0.55)]",0.3333333333333333,0.6698113207547169,0.869182389937107
"[np.float64(0.5), np.float64(0.65), np.float64(0.65)]",0.29559748427672955,0.7169811320754716,0.869182389937107
"[np.float64(0.5), np.float64(0.65), np.float64(0.7)]",0.29559748427672955,0.7169811320754716,0.869182389937107
"[np.float64(0.35), np.float64(0.35), np.float64(0.85)]",0.33647798742138363,0.6666666666666666,0.8698113207547169
"[np.float64(0.25), np.float64(0.7), np.float64(0.85)]",0.29874213836477986,0.7138364779874213,0.8698113207547169
"[np.float64(0.2), np.float64(0.7), np.float64(0.9)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.15), np.float64(0.45), np.float64(0.9)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.35), np.float64(0.55), np.float64(0.9)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.55), np.float64(0.55), np.float64(0.65)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.35), np.float64(0.45), np.float64(0.6)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.45), np.float64(0.6), np.float64(0.8)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.4), np.float64(0.45), np.float64(0.55)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.5), np.float64(0.5), np.float64(0.55)]",0.31446540880503143,0.6949685534591195,0.8704402515723271
"[np.float64(0.55), np.float64(0.55), np.float64(0.7)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.25), np.float64(0.5), np.float64(0.9)]",0.31446540880503143,0.6949685534591195,0.8704402515723271
"[np.float64(0.25), np.float64(0.4), np.float64(0.9)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.25), np.float64(0.45), np.float64(0.75)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.45), np.float64(0.55), np.float64(0.85)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.25), np.float64(0.65), np.float64(0.9)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.25), np.float64(0.45), np.float64(0.8)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.35), np.float64(0.45), np.float64(0.55)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.4), np.float64(0.55), np.float64(0.9)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.4), np.float64(0.45), np.float64(0.6)]",0.3270440251572327,0.6792452830188679,0.8704402515723271
"[np.float64(0.5), np.float64(0.5), np.float64(0.6)]",0.31446540880503143,0.6949685534591195,0.8704402515723271
"[np.float64(0.5), np.float64(0.55), np.float64(0.75)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.5), np.float64(0.55), np.float64(0.8)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.45), np.float64(0.6), np.float64(0.75)]",0.3018867924528302,0.710691823899371,0.8704402515723271
"[np.float64(0.35), np.float64(0.7), np.float64(0.85)]",0.29245283018867924,0.7232704402515723,0.871069182389937
"[np.float64(0.45), np.float64(0.9), np.float64(0.9)]",0.279874213836478,0.7389937106918238,0.871069182389937
"[np.float64(0.45), np.float64(0.85), np.float64(0.9)]",0.279874213836478,0.7389937106918238,0.871069182389937
"[np.float64(0.3), np.float64(0.45), np.float64(0.9)]",0.31761006289308175,0.6918238993710691,0.871069182389937
"[np.float64(0.5), np.float64(0.7), np.float64(0.7)]",0.29245283018867924,0.7232704402515723,0.871069182389937
"[np.float64(0.5), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7389937106918238,0.871069182389937
"[np.float64(0.4), np.float64(0.7), np.float64(0.85)]",0.29245283018867924,0.7232704402515723,0.871069182389937
"[np.float64(0.25), np.float64(0.35), np.float64(0.9)]",0.34276729559748426,0.660377358490566,0.871069182389937
"[np.float64(0.25), np.float64(0.6), np.float64(0.85)]",0.3050314465408805,0.7075471698113207,0.871069182389937
"[np.float64(0.45), np.float64(0.45), np.float64(0.5)]",0.330188679245283,0.6761006289308176,0.871069182389937
"[np.float64(0.45), np.float64(0.45), np.float64(0.45)]",0.330188679245283,0.6761006289308176,0.871069182389937
"[np.float64(0.5), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7389937106918238,0.871069182389937
"[np.float64(0.5), np.float64(0.65), np.float64(0.8)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.4), np.float64(0.65), np.float64(0.9)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.2), np.float64(0.6), np.float64(0.9)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.35), np.float64(0.4), np.float64(0.9)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.35), np.float64(0.45), np.float64(0.8)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.35), np.float64(0.5), np.float64(0.9)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.35), np.float64(0.65), np.float64(0.9)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.55), np.float64(0.55), np.float64(0.6)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.4), np.float64(0.4), np.float64(0.9)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.55), np.float64(0.55), np.float64(0.55)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.55), np.float64(0.65), np.float64(0.7)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.55), np.float64(0.65), np.float64(0.65)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.4), np.float64(0.45), np.float64(0.75)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.4), np.float64(0.45), np.float64(0.8)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.45), np.float64(0.65), np.float64(0.85)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.35), np.float64(0.45), np.float64(0.75)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.4), np.float64(0.5), np.float64(0.9)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.6), np.float64(0.65), np.float64(0.65)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.6), np.float64(0.65), np.float64(0.7)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.45), np.float64(0.45), np.float64(0.65)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.45), np.float64(0.45), np.float64(0.7)]",0.32075471698113206,0.6886792452830188,0.8716981132075472
"[np.float64(0.5), np.float64(0.65), np.float64(0.75)]",0.29559748427672955,0.720125786163522,0.8716981132075472
"[np.float64(0.5), np.float64(0.5), np.float64(0.8)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.5), np.float64(0.5), np.float64(0.75)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.45), np.float64(0.5), np.float64(0.85)]",0.3081761006289308,0.7044025157232704,0.8716981132075472
"[np.float64(0.5), np.float64(0.6), np.float64(0.65)]",0.29874213836477986,0.7169811320754716,0.8723270440251572
"[np.float64(0.5), np.float64(0.6), np.float64(0.7)]",0.29874213836477986,0.7169811320754716,0.8723270440251572
"[np.float64(0.4), np.float64(0.6), np.float64(0.85)]",0.29874213836477986,0.7169811320754716,0.8723270440251572
"[np.float64(0.35), np.float64(0.6), np.float64(0.85)]",0.29874213836477986,0.7169811320754716,0.8723270440251572
"[np.float64(0.25), np.float64(0.7), np.float64(0.9)]",0.29874213836477986,0.7169811320754716,0.8723270440251572
"[np.float64(0.35), np.float64(0.35), np.float64(0.9)]",0.33647798742138363,0.6698113207547169,0.8723270440251572
"[np.float64(0.45), np.float64(0.45), np.float64(0.55)]",0.3270440251572327,0.6823899371069182,0.8729559748427673
"[np.float64(0.45), np.float64(0.45), np.float64(0.6)]",0.3270440251572327,0.6823899371069182,0.8729559748427673
"[np.float64(0.55), np.float64(0.55), np.float64(0.8)]",0.3018867924528302,0.7138364779874213,0.8729559748427673
"[np.float64(0.5), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7452830188679245,0.8729559748427673
"[np.float64(0.45), np.float64(0.55), np.float64(0.9)]",0.3018867924528302,0.7138364779874213,0.8729559748427673
"[np.float64(0.55), np.float64(0.55), np.float64(0.75)]",0.3018867924528302,0.7138364779874213,0.8729559748427673
"[np.float64(0.2), np.float64(0.45), np.float64(0.85)]",0.3270440251572327,0.6823899371069182,0.8729559748427673
"[np.float64(0.5), np.float64(0.6), np.float64(0.6)]",0.3050314465408805,0.710691823899371,0.8735849056603773
"[np.float64(0.5), np.float64(0.7), np.float64(0.8)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.5), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.5), np.float64(0.7), np.float64(0.75)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.4), np.float64(0.7), np.float64(0.9)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.55), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.25), np.float64(0.6), np.float64(0.9)]",0.3050314465408805,0.710691823899371,0.8735849056603773
"[np.float64(0.55), np.float64(0.7), np.float64(0.7)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.55), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.5), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.6), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.6), np.float64(0.7), np.float64(0.7)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.6), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7421383647798742,0.8735849056603773
"[np.float64(0.35), np.float64(0.7), np.float64(0.9)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.45), np.float64(0.7), np.float64(0.85)]",0.29245283018867924,0.7264150943396226,0.8735849056603773
"[np.float64(0.45), np.float64(0.65), np.float64(0.9)]",0.29559748427672955,0.7232704402515723,0.8742138364779874
"[np.float64(0.45), np.float64(0.5), np.float64(0.9)]",0.3081761006289308,0.7075471698113207,0.8742138364779874
"[np.float64(0.6), np.float64(0.65), np.float64(0.8)]",0.29559748427672955,0.7232704402515723,0.8742138364779874
"[np.float64(0.45), np.float64(0.45), np.float64(0.75)]",0.32075471698113206,0.6918238993710691,0.8742138364779874
"[np.float64(0.6), np.float64(0.65), np.float64(0.75)]",0.29559748427672955,0.7232704402515723,0.8742138364779874
"[np.float64(0.55), np.float64(0.65), np.float64(0.75)]",0.29559748427672955,0.7232704402515723,0.8742138364779874
"[np.float64(0.55), np.float64(0.65), np.float64(0.8)]",0.29559748427672955,0.7232704402515723,0.8742138364779874
"[np.float64(0.7), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.65), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.65), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.65), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.45), np.float64(0.45), np.float64(0.8)]",0.32075471698113206,0.6918238993710691,0.8742138364779874
"[np.float64(0.7), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.7), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7389937106918238,0.8742138364779874
"[np.float64(0.5), np.float64(0.55), np.float64(0.85)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.55), np.float64(0.6), np.float64(0.65)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.55), np.float64(0.6), np.float64(0.7)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.6), np.float64(0.6), np.float64(0.65)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.5), np.float64(0.6), np.float64(0.8)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.5), np.float64(0.6), np.float64(0.75)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.6), np.float64(0.6), np.float64(0.7)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.45), np.float64(0.6), np.float64(0.85)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.4), np.float64(0.6), np.float64(0.9)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.35), np.float64(0.6), np.float64(0.9)]",0.29874213836477986,0.720125786163522,0.8748427672955974
"[np.float64(0.25), np.float64(0.45), np.float64(0.85)]",0.3238993710691824,0.6886792452830188,0.8748427672955974
"[np.float64(0.5), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7484276729559748,0.8754716981132076
"[np.float64(0.6), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7484276729559748,0.8754716981132076
"[np.float64(0.55), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7484276729559748,0.8754716981132076
"[np.float64(0.2), np.float64(0.45), np.float64(0.9)]",0.3270440251572327,0.6855345911949685,0.8754716981132076
"[np.float64(0.5), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7484276729559748,0.8754716981132076
"[np.float64(0.5), np.float64(0.65), np.float64(0.85)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.55), np.float64(0.6), np.float64(0.6)]",0.3050314465408805,0.7138364779874213,0.8761006289308175
"[np.float64(0.55), np.float64(0.7), np.float64(0.8)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.4), np.float64(0.45), np.float64(0.85)]",0.31761006289308175,0.6981132075471698,0.8761006289308175
"[np.float64(0.55), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7452830188679245,0.8761006289308175
"[np.float64(0.6), np.float64(0.7), np.float64(0.75)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.35), np.float64(0.45), np.float64(0.85)]",0.31761006289308175,0.6981132075471698,0.8761006289308175
"[np.float64(0.6), np.float64(0.7), np.float64(0.8)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.6), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7452830188679245,0.8761006289308175
"[np.float64(0.55), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7452830188679245,0.8761006289308175
"[np.float64(0.55), np.float64(0.7), np.float64(0.75)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.6), np.float64(0.6), np.float64(0.6)]",0.3050314465408805,0.7138364779874213,0.8761006289308175
"[np.float64(0.45), np.float64(0.7), np.float64(0.9)]",0.29245283018867924,0.7295597484276729,0.8761006289308175
"[np.float64(0.5), np.float64(0.5), np.float64(0.85)]",0.3050314465408805,0.7138364779874213,0.8761006289308175
"[np.float64(0.6), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7452830188679245,0.8761006289308175
"[np.float64(0.75), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7421383647798742,0.8767295597484277
"[np.float64(0.65), np.float64(0.65), np.float64(0.7)]",0.29559748427672955,0.7264150943396226,0.8767295597484277
"[np.float64(0.65), np.float64(0.65), np.float64(0.65)]",0.29559748427672955,0.7264150943396226,0.8767295597484277
"[np.float64(0.75), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7421383647798742,0.8767295597484277
"[np.float64(0.75), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7421383647798742,0.8767295597484277
"[np.float64(0.6), np.float64(0.6), np.float64(0.75)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.25), np.float64(0.45), np.float64(0.9)]",0.3238993710691824,0.6918238993710691,0.8773584905660377
"[np.float64(0.6), np.float64(0.6), np.float64(0.8)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.55), np.float64(0.55), np.float64(0.85)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.5), np.float64(0.55), np.float64(0.9)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.45), np.float64(0.6), np.float64(0.9)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.55), np.float64(0.6), np.float64(0.8)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.55), np.float64(0.6), np.float64(0.75)]",0.29874213836477986,0.7232704402515723,0.8773584905660377
"[np.float64(0.6), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7515723270440252,0.8779874213836478
"[np.float64(0.55), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7515723270440252,0.8779874213836478
"[np.float64(0.5), np.float64(0.7), np.float64(0.85)]",0.2893081761006289,0.7358490566037735,0.8779874213836478
"[np.float64(0.55), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7515723270440252,0.8779874213836478
"[np.float64(0.6), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7515723270440252,0.8779874213836478
"[np.float64(0.6), np.float64(0.65), np.float64(0.85)]",0.29245283018867924,0.7327044025157232,0.8786163522012578
"[np.float64(0.45), np.float64(0.45), np.float64(0.85)]",0.31761006289308175,0.7012578616352201,0.8786163522012578
"[np.float64(0.4), np.float64(0.45), np.float64(0.9)]",0.31761006289308175,0.7012578616352201,0.8786163522012578
"[np.float64(0.65), np.float64(0.7), np.float64(0.7)]",0.29245283018867924,0.7327044025157232,0.8786163522012578
"[np.float64(0.7), np.float64(0.7), np.float64(0.7)]",0.29245283018867924,0.7327044025157232,0.8786163522012578
"[np.float64(0.55), np.float64(0.65), np.float64(0.85)]",0.29245283018867924,0.7327044025157232,0.8786163522012578
"[np.float64(0.35), np.float64(0.45), np.float64(0.9)]",0.31761006289308175,0.7012578616352201,0.8786163522012578
"[np.float64(0.65), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7484276729559748,0.8786163522012578
"[np.float64(0.65), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7484276729559748,0.8786163522012578
"[np.float64(0.7), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7484276729559748,0.8786163522012578
"[np.float64(0.7), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7484276729559748,0.8786163522012578
"[np.float64(0.5), np.float64(0.65), np.float64(0.9)]",0.29245283018867924,0.7327044025157232,0.8786163522012578
"[np.float64(0.5), np.float64(0.5), np.float64(0.9)]",0.3050314465408805,0.7169811320754716,0.8786163522012578
"[np.float64(0.65), np.float64(0.65), np.float64(0.75)]",0.29559748427672955,0.7295597484276729,0.879245283018868
"[np.float64(0.65), np.float64(0.65), np.float64(0.8)]",0.29559748427672955,0.7295597484276729,0.879245283018868
"[np.float64(0.8), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7452830188679245,0.879245283018868
"[np.float64(0.5), np.float64(0.6), np.float64(0.85)]",0.29559748427672955,0.7295597484276729,0.879245283018868
"[np.float64(0.55), np.float64(0.55), np.float64(0.9)]",0.29874213836477986,0.7264150943396226,0.8798742138364779
"[np.float64(0.6), np.float64(0.7), np.float64(0.85)]",0.2893081761006289,0.7389937106918238,0.8805031446540881
"[np.float64(0.55), np.float64(0.7), np.float64(0.85)]",0.2893081761006289,0.7389937106918238,0.8805031446540881
"[np.float64(0.5), np.float64(0.7), np.float64(0.9)]",0.2893081761006289,0.7389937106918238,0.8805031446540881
"[np.float64(0.65), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7547169811320755,0.8805031446540881
"[np.float64(0.7), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7547169811320755,0.8805031446540881
"[np.float64(0.6), np.float64(0.65), np.float64(0.9)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.55), np.float64(0.65), np.float64(0.9)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.7), np.float64(0.7), np.float64(0.75)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.7), np.float64(0.7), np.float64(0.8)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.65), np.float64(0.7), np.float64(0.75)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.45), np.float64(0.45), np.float64(0.9)]",0.31761006289308175,0.7044025157232704,0.881132075471698
"[np.float64(0.65), np.float64(0.7), np.float64(0.8)]",0.29245283018867924,0.7358490566037735,0.881132075471698
"[np.float64(0.75), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.65), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.75), np.float64(0.75), np.float64(0.85)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.7), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.65), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.7), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7515723270440252,0.8811320754716983
"[np.float64(0.5), np.float64(0.6), np.float64(0.9)]",0.29559748427672955,0.7327044025157232,0.8817610062893082
"[np.float64(0.55), np.float64(0.6), np.float64(0.85)]",0.29559748427672955,0.7327044025157232,0.8817610062893082
"[np.float64(0.6), np.float64(0.6), np.float64(0.85)]",0.29559748427672955,0.7327044025157232,0.8817610062893082
"[np.float64(0.55), np.float64(0.7), np.float64(0.9)]",0.2893081761006289,0.7421383647798742,0.8830188679245283
"[np.float64(0.75), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7578616352201258,0.8830188679245283
"[np.float64(0.6), np.float64(0.7), np.float64(0.9)]",0.2893081761006289,0.7421383647798742,0.8830188679245283
"[np.float64(0.65), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7578616352201258,0.8830188679245283
"[np.float64(0.7), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7578616352201258,0.8830188679245283
"[np.float64(0.65), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7578616352201258,0.8830188679245283
"[np.float64(0.7), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7578616352201258,0.8830188679245283
"[np.float64(0.65), np.float64(0.65), np.float64(0.85)]",0.29245283018867924,0.7389937106918238,0.8836477987421383
"[np.float64(0.75), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7547169811320755,0.8836477987421385
"[np.float64(0.75), np.float64(0.75), np.float64(0.9)]",0.279874213836478,0.7547169811320755,0.8836477987421385
"[np.float64(0.8), np.float64(0.8), np.float64(0.85)]",0.279874213836478,0.7547169811320755,0.8836477987421385
"[np.float64(0.55), np.float64(0.6), np.float64(0.9)]",0.29559748427672955,0.7358490566037735,0.8842767295597485
"[np.float64(0.6), np.float64(0.6), np.float64(0.9)]",0.29559748427672955,0.7358490566037735,0.8842767295597485
"[np.float64(0.85), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7610062893081762,0.8855345911949686
"[np.float64(0.75), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7610062893081762,0.8855345911949686
"[np.float64(0.8), np.float64(0.85), np.float64(0.85)]",0.27672955974842767,0.7610062893081762,0.8855345911949686
"[np.float64(0.7), np.float64(0.7), np.float64(0.85)]",0.2893081761006289,0.7452830188679245,0.8855345911949686
"[np.float64(0.65), np.float64(0.7), np.float64(0.85)]",0.2893081761006289,0.7452830188679245,0.8855345911949686
"[np.float64(0.75), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7610062893081762,0.8855345911949686
"[np.float64(0.65), np.float64(0.65), np.float64(0.9)]",0.29245283018867924,0.7421383647798742,0.8861635220125785
"[np.float64(0.8), np.float64(0.8), np.float64(0.9)]",0.279874213836478,0.7578616352201258,0.8861635220125788
"[np.float64(0.8), np.float64(0.9), np.float64(0.9)]",0.27672955974842767,0.7641509433962265,0.8880503144654088
"[np.float64(0.85), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7641509433962265,0.8880503144654088
"[np.float64(0.8), np.float64(0.85), np.float64(0.9)]",0.27672955974842767,0.7641509433962265,0.8880503144654088
