season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score
28,2,Lauren Alaina,25.333333333333332,Safe,Singer/Rapper,24,0.10592468162692159,0.05819172697763102,Ranking,True,0.8053799741642497
28,2,Ally Brooke,26.666666666666664,Safe,Singer/Rapper,26,0.1045047705457976,0.058511659642715076,Ranking,True,0.8053799741642497
28,2,Karamo Brown,25.333333333333332,Safe,TV Personality,38,0.06448460667767747,0.04696335676833688,Ranking,True,0.8053799741642497
28,2,Hannah Brown,32.0,Safe,TV Personality,24,0.09703372291450843,0.05769612753856786,Ranking,True,0.8053799741642497
28,3,Kate Flannery,32.0,Safe,Actor/Actress,55,0.10175182133386727,0.054754333576600596,Ranking,True,0.7865941511993595
28,3,James Van Der Beek,30.666666666666664,Safe,Actor/Actress,42,0.10287145809325665,0.055305480420635315,Ranking,True,0.7865941511993595
28,3,Kel Mitchell,26.666666666666664,Safe,Actor/Actress,41,0.09593711822248434,0.05377320321179907,Ranking,True,0.7865941511993595
28,3,Ray Lewis,0.0,Safe,Athlete,44,0.07104911272299189,0.04740854863532176,Ranking,True,0.7865941511993595
28,3,Lamar Odom,16.0,Safe,Athlete,39,0.08382453472381045,0.05283854936773706,Ranking,True,0.7865941511993595
28,3,Sailor Brinkley-Cook,30.666666666666664,Safe,Model,21,0.08950625283285209,0.05188031592769747,Ranking,True,0.7865941511993595
28,3,Sean Spicer,20.0,Safe,Politician,48,0.06376891437586855,0.047016080053624544,Ranking,True,0.7865941511993595
28,3,Lauren Alaina,26.666666666666664,Safe,Singer/Rapper,24,0.11422303351286599,0.06108181435822673,Ranking,True,0.7865941511993595
28,3,Ally Brooke,32.0,Safe,Singer/Rapper,26,0.11808218236497131,0.062088301813285236,Ranking,True,0.7865941511993595
28,3,Karamo Brown,21.333333333333332,Safe,TV Personality,38,0.06424702974931364,0.04558164360409865,Ranking,True,0.7865941511993595
28,3,Hannah Brown,28.0,Safe,TV Personality,24,0.09473854206771799,0.05513781323273479,Ranking,True,0.7865941511993595
28,4,Kate Flannery,26.0,Safe,Actor/Actress,55,0.10193288271600005,0.05197026314961268,Ranking,True,0.8058450122543366
28,4,James Van Der Beek,28.0,Safe,Actor/Actress,42,0.0996914148332801,0.05381506460116485,Ranking,True,0.8058450122543366
28,4,Kel Mitchell,32.0,Safe,Actor/Actress,41,0.10023978712451422,0.05483115979153077,Ranking,True,0.8058450122543366
28,4,Ray Lewis,0.0,Safe,Athlete,44,0.08613941121798983,0.043692474018151864,Ranking,True,0.8058450122543366
28,4,Lamar Odom,20.0,Eliminated,Athlete,39,0.03485967436180235,0.017293740732454366,Ranking,True,0.8058450122543366
28,4,Sailor Brinkley-Cook,31.0,Safe,Model,21,0.0892025070615019,0.051933262141042096,Ranking,True,0.8058450122543366
28,4,Sean Spicer,21.0,Safe,Politician,48,0.08467413798288442,0.04202151690668404,Ranking,True,0.8058450122543366
28,4,Lauren Alaina,32.0,Safe,Singer/Rapper,24,0.11898455204392032,0.060565358977381877,Ranking,True,0.8058450122543366
28,4,Ally Brooke,32.0,Safe,Singer/Rapper,26,0.11952742751006558,0.0595325363446519,Ranking,True,0.8058450122543366
28,4,Karamo Brown,28.0,Safe,TV Personality,38,0.0686797243585811,0.0452603485957275,Ranking,True,0.8058450122543366
28,4,Hannah Brown,32.0,Safe,TV Personality,24,0.09606848078946006,0.053010491042172286,Ranking,True,0.8058450122543366
28,5,Kate Flannery,32.0,Safe,Actor/Actress,55,0.11148003534437838,0.06081272961710093,Ranking,True,0.772792113455161
28,5,James Van Der Beek,34.666666666666664,Safe,Actor/Actress,42,0.1100107828356119,0.06008514233410592,Ranking,True,0.772792113455161
28,5,Kel Mitchell,34.666666666666664,Safe,Actor/Actress,41,0.10862216360919462,0.05854801858738227,Ranking,True,0.772792113455161
28,5,Ray Lewis,0.0,Safe,Athlete,44,0.07502090588201067,0.050301777790716186,Ranking,True,0.772792113455161
28,5,Sailor Brinkley-Cook,32.0,Safe,Model,21,0.09385682812180092,0.054943127384422384,Ranking,True,0.772792113455161
28,5,Sean Spicer,25.333333333333332,Safe,Politician,48,0.07332404823901746,0.04999859422132399,Ranking,True,0.772792113455161
28,5,Lauren Alaina,30.666666666666664,Safe,Singer/Rapper,24,0.12494617075987116,0.061748489677606544,Ranking,True,0.772792113455161
28,5,Ally Brooke,36.0,Safe,Singer/Rapper,26,0.12920355248346208,0.0639615987851159,Ranking,True,0.772792113455161
28,5,Karamo Brown,28.0,Safe,TV Personality,38,0.07176306574941095,0.04931693632717888,Ranking,True,0.772792113455161
28,5,Hannah Brown,33.33333333333333,Safe,TV Personality,24,0.10177244697524201,0.058303301637144624,Ranking,True,0.772792113455161
28,6,Kate Flannery,36.0,Safe,Actor/Actress,55,0.11147008903487897,0.009541194399706578,Ranking,False,0.9619609481196036
28,6,James Van Der Beek,36.0,Safe,Actor/Actress,42,0.11089839568087048,0.009687735547272296,Ranking,False,0.9619609481196036
28,6,Kel Mitchell,34.666666666666664,Safe,Actor/Actress,41,0.10911017733678341,0.009306939708667888,Ranking,False,0.9619609481196036
28,6,Ray Lewis,0.0,Safe,Athlete,44,0.07010088850899801,0.009660244420322546,Ranking,False,0.9619609481196036
28,6,Sailor Brinkley-Cook,36.0,Eliminated,Model,21,0.09761815533306069,0.009450286617288198,Ranking,False,0.9619609481196036
28,6,Sean Spicer,28.0,Safe,Politician,48,0.07275631308463623,0.009344945610575766,Ranking,False,0.9619609481196036
28,6,Lauren Alaina,34.666666666666664,Safe,Singer/Rapper,24,0.12735363493412635,0.009373518354757386,Ranking,False,0.9619609481196036
28,6,Ally Brooke,33.33333333333333,Safe,Singer/Rapper,26,0.12742610158550535,0.00959252933774154,Ranking,False,0.9619609481196036
28,6,Karamo Brown,33.33333333333333,Safe,TV Personality,38,0.07538155150424525,0.009587208968498349,Ranking,False,0.9619609481196036
28,6,Hannah Brown,32.0,Safe,TV Personality,24,0.09788469299689453,0.00955302673616033,Ranking,False,0.9619609481196036
28,7,Kate Flannery,32.0,Safe,Actor/Actress,55,0.11939939489508443,0.06100398861442433,Ranking,True,0.7776178241341931
28,7,James Van Der Beek,36.0,Safe,Actor/Actress,42,0.11643094757384938,0.06424821229770519,Ranking,True,0.7776178241341931
28,7,Kel Mitchell,34.0,Safe,Actor/Actress,41,0.12067022606304628,0.06327658110079697,Ranking,True,0.7776178241341931
28,7,Ray Lewis,0.0,Safe,Athlete,44,0.12261054646709167,0.0453658025535,Ranking,True,0.7776178241341931
28,7,Sean Spicer,28.0,Safe,Politician,48,0.10911486635003577,0.04910004096960802,Ranking,True,0.7776178241341931
28,7,Lauren Alaina,36.0,Safe,Singer/Rapper,24,0.1366086526483654,0.06974029904525435,Ranking,True,0.7776178241341931
28,7,Ally Brooke,36.0,Safe,Singer/Rapper,26,0.13800291669407502,0.06919664305324298,Ranking,True,0.7776178241341931
28,7,Karamo Brown,32.666666666666664,Eliminated,TV Personality,38,0.03540794409022088,0.01796014572184943,Ranking,True,0.7776178241341931
28,7,Hannah Brown,34.666666666666664,Safe,TV Personality,24,0.10175450521823153,0.0604681823416842,Ranking,True,0.7776178241341931
28,8,Kate Flannery,34.666399999999996,Eliminated,Actor/Actress,55,0.05107552479309782,0.021023429635710966,Ranking,True,0.7681738193496093
28,8,James Van Der Beek,42.666399999999996,Safe,Actor/Actress,42,0.1280892871241723,0.0698184297351735,Ranking,True,0.7681738193496093
28,8,Kel Mitchell,39.99973333333333,Safe,Actor/Actress,41,0.13377045179329297,0.06500059225956425,Ranking,True,0.7681738193496093
28,8,Ray Lewis,0.0,Safe,Athlete,44,0.1497473481695437,0.05099163935856722,Ranking,True,0.7681738193496093
28,8,Sean Spicer,26.666666666666664,Safe,Politician,48,0.1277996657837581,0.050722452036598926,Ranking,True,0.7681738193496093
28,8,Lauren Alaina,32.0,Safe,Singer/Rapper,24,0.14822929305577362,0.06995782891955131,Ranking,True,0.7681738193496093
28,8,Ally Brooke,40.0,Safe,Singer/Rapper,26,0.15018434298067296,0.07235522308553526,Ranking,True,0.7681738193496093
28,8,Hannah Brown,41.33306666666667,Safe,TV Personality,24,0.11110408629968975,0.06378276627008016,Ranking,True,0.7681738193496093
28,9,James Van Der Beek,36.0,Safe,Actor/Actress,42,0.1484819800160424,0.07288212698454571,Ranking,True,0.7359128492299727
28,9,Kel Mitchell,37.0,Safe,Actor/Actress,41,0.15401727002455934,0.07538209508737001,Ranking,True,0.7359128492299727
28,9,Ray Lewis,0.0,Safe,Athlete,44,0.14566831075893294,0.06435498241590111,Ranking,True,0.7359128492299727
28,9,Sean Spicer,25.0,Eliminated,Politician,48,0.06104816295275807,0.02990631850750702,Ranking,True,0.7359128492299727
28,9,Lauren Alaina,35.0,Safe,Singer/Rapper,24,0.18171212232135323,0.0736029592004793,Ranking,True,0.7359128492299727
28,9,Ally Brooke,40.0,Safe,Singer/Rapper,26,0.17497060937552544,0.07832297418579114,Ranking,True,0.7359128492299727
28,9,Hannah Brown,35.5,Safe,TV Personality,24,0.1341015445508276,0.06770105746595341,Ranking,True,0.7359128492299727
28,10,James Van Der Beek,34.0,Eliminated,Actor/Actress,42,0.08967014912913926,0.03489893693421505,Ranking,True,0.716668049117249
28,10,Kel Mitchell,38.0,Safe,Actor/Actress,41,0.17191266024993027,0.07760403353590627,Ranking,True,0.716668049117249
28,10,Ray Lewis,0.0,Safe,Athlete,44,0.17432542712170565,0.06726010566304781,Ranking,True,0.716668049117249
28,10,Lauren Alaina,36.0,Safe,Singer/Rapper,24,0.20607984381781033,0.08358704507864342,Ranking,True,0.716668049117249
28,10,Ally Brooke,39.33333333333333,Safe,Singer/Rapper,26,0.2000767625994801,0.08563852493879401,Ranking,True,0.716668049117249
28,10,Hannah Brown,36.0,Safe,TV Personality,24,0.1579351570819347,0.0760092801735199,Ranking,True,0.716668049117249
28,11,Kel Mitchell,39.33333333333333,Safe,Actor/Actress,41,0.19949652519993735,0.09082930667069396,Ranking,True,0.6397286999649703
28,11,Ray Lewis,0.0,Safe,Athlete,44,0.15607208104003167,0.08122455456752085,Ranking,True,0.6397286999649703
28,11,Lauren Alaina,38.0,Safe,Singer/Rapper,24,0.23474950893734933,0.09653892539944026,Ranking,True,0.6397286999649703
28,11,Ally Brooke,40.0,Safe,Singer/Rapper,26,0.232788667678462,0.09485609961063804,Ranking,True,0.6397286999649703
28,11,Hannah Brown,38.666666666666664,Safe,TV Personality,24,0.17689321714421938,0.08689023879549403,Ranking,True,0.6397286999649703
29,1,Anne Heche,24.0,Safe,Actor/Actress,51,0.07195174918015602,0.04708337249145065,Ranking,True,0.8215735715399946
29,1,Jesse Metcalfe,24.0,Safe,Actor/Actress,41,0.07294341499641882,0.04694453581787299,Ranking,True,0.8215735715399946
29,1,Chrishell Stause,17.333333333333332,Safe,Actor/Actress,39,0.05824845295887002,0.04336026489673888,Ranking,True,0.8215735715399946
29,1,Skai Jackson,28.0,Safe,Actor/Actress,18,0.09106151176001819,0.051553010418675375,Ranking,True,0.8215735715399946
29,1,Justina Machado,28.0,Safe,Actor/Actress,48,0.08049154112587145,0.049505317415755194,Ranking,True,0.8215735715399946
29,1,Charles Oakley,16.0,Safe,Athlete,56,0.05589601575067179,0.04084755002302063,Ranking,True,0.8215735715399946
29,1,Veron Davis,22.666666666666664,Safe,Athlete,36,0.06985144985680769,0.0453005613110841,Ranking,True,0.8215735715399946
29,1,Johnny Weir,24.0,Safe,Athlete,36,0.07174941066722884,0.046303846632772046,Ranking,True,0.8215735715399946
29,1,Nev Schulman,26.666666666666664,Safe,Producer,35,0.07043130976547345,0.04628399578204965,Ranking,True,0.8215735715399946
29,1,AJ McLean,24.0,Safe,Singer/Rapper,42,0.07091039699568216,0.046848779224188924,Ranking,True,0.8215735715399946
29,1,Nelly,21.333333333333332,Safe,Singer/Rapper,45,0.0659897837415556,0.04325770709018772,Ranking,True,0.8215735715399946
29,1,Kaitlyn Bristowe,26.666666666666664,Safe,TV Personality,35,0.07181621183045492,0.046472070485513356,Ranking,True,0.8215735715399946
29,1,Carole Baskin,14.666666666666666,Safe,TV Personality,59,0.03595723437296042,0.03263910096515629,Ranking,True,0.8215735715399946
29,1,Monica Aldama,25.333333333333332,Safe,TV Personality,48,0.05812331182112961,0.042904901265992,Ranking,True,0.8215735715399946
29,1,Jeannie Mai,24.0,Safe,TV Personality,41,0.05457820517670116,0.039794092904562504,Ranking,True,0.8215735715399946
29,2,Anne Heche,24.0,Safe,Actor/Actress,51,0.070282448431406,0.04487470791927122,Ranking,True,0.8294197895507479
29,2,Jesse Metcalfe,26.666666666666664,Safe,Actor/Actress,41,0.080111140517099,0.050096466342220945,Ranking,True,0.8294197895507479
29,2,Chrishell Stause,24.0,Safe,Actor/Actress,39,0.06906764820017906,0.044733612259858745,Ranking,True,0.8294197895507479
29,2,Skai Jackson,20.0,Safe,Actor/Actress,18,0.07943741746403543,0.04506409866227155,Ranking,True,0.8294197895507479
29,2,Justina Machado,28.0,Safe,Actor/Actress,48,0.0845734919546744,0.05025955281523987,Ranking,True,0.8294197895507479
29,2,Charles Oakley,20.0,Eliminated,Athlete,56,0.01922406016416897,0.012326400639089278,Ranking,True,0.8294197895507479
29,2,Veron Davis,24.0,Safe,Athlete,36,0.07066221561478767,0.04534554722286021,Ranking,True,0.8294197895507479
29,2,Johnny Weir,24.0,Safe,Athlete,36,0.0707971097249936,0.04526751021010241,Ranking,True,0.8294197895507479
29,2,Nev Schulman,28.0,Safe,Producer,35,0.07697539112138516,0.048122105543318264,Ranking,True,0.8294197895507479
29,2,AJ McLean,25.333333333333332,Safe,Singer/Rapper,42,0.07472561247268807,0.04659315518449945,Ranking,True,0.8294197895507479
29,2,Nelly,24.0,Safe,Singer/Rapper,45,0.07055740491716742,0.04588465447275886,Ranking,True,0.8294197895507479
29,2,Kaitlyn Bristowe,29.333333333333332,Safe,TV Personality,35,0.08098933365185448,0.04937990107033896,Ranking,True,0.8294197895507479
29,2,Carole Baskin,21.333333333333332,Safe,TV Personality,59,0.049713385407616564,0.03671585040055832,Ranking,True,0.8294197895507479
29,2,Monica Aldama,21.333333333333332,Safe,TV Personality,48,0.0521552649494486,0.03608467967445585,Ranking,True,0.8294197895507479
29,2,Jeannie Mai,24.0,Safe,TV Personality,41,0.05072807540849603,0.03892754676785154,Ranking,True,0.8294197895507479
29,3,Anne Heche,20.0,Safe,Actor/Actress,51,0.07341750347592078,0.04264144871877101,Ranking,True,0.824719776567382
29,3,Jesse Metcalfe,26.666666666666664,Safe,Actor/Actress,41,0.07792444633001333,0.046331076935163314,Ranking,True,0.824719776567382
29,3,Chrishell Stause,29.333333333333332,Safe,Actor/Actress,39,0.07921420636938244,0.04740310583247276,Ranking,True,0.824719776567382
29,3,Skai Jackson,24.0,Safe,Actor/Actress,18,0.0865624137494203,0.04922755815565557,Ranking,True,0.824719776567382
29,3,Justina Machado,25.333333333333332,Safe,Actor/Actress,48,0.07857020088025995,0.045315148353276644,Ranking,True,0.824719776567382
29,3,Veron Davis,29.333333333333332,Safe,Athlete,36,0.08035251485817826,0.04791100982523313,Ranking,True,0.824719776567382
29,3,Johnny Weir,32.0,Safe,Athlete,36,0.08348203967155492,0.04867320409711611,Ranking,True,0.824719776567382
29,3,Nev Schulman,32.0,Safe,Producer,35,0.07816615633582344,0.04777903203204514,Ranking,True,0.824719776567382
29,3,AJ McLean,28.0,Safe,Singer/Rapper,42,0.07910833889741538,0.04726246109193925,Ranking,True,0.824719776567382
29,3,Nelly,24.0,Safe,Singer/Rapper,45,0.07240942511761303,0.04537255756797037,Ranking,True,0.824719776567382
29,3,Kaitlyn Bristowe,30.666666666666664,Safe,TV Personality,35,0.07821833041417095,0.04809276568825965,Ranking,True,0.824719776567382
29,3,Carole Baskin,16.0,Eliminated,TV Personality,59,0.01883180355823648,0.014186081521261017,Ranking,True,0.824719776567382
29,3,Monica Aldama,28.0,Safe,TV Personality,48,0.056627220181933606,0.041077733247230984,Ranking,True,0.824719776567382
29,3,Jeannie Mai,29.333333333333332,Safe,TV Personality,41,0.0571154001600773,0.042207598947767905,Ranking,True,0.824719776567382
29,4,Anne Heche,28.0,Eliminated,Actor/Actress,51,0.02093968448786152,0.012464609900583288,Ranking,True,0.8091517769809595
29,4,Jesse Metcalfe,28.0,Safe,Actor/Actress,41,0.08187153476065243,0.04757631100550415,Ranking,True,0.8091517769809595
29,4,Chrishell Stause,29.333333333333332,Safe,Actor/Actress,39,0.08109518380091352,0.05083453162175452,Ranking,True,0.8091517769809595
29,4,Skai Jackson,37.33333333333333,Safe,Actor/Actress,18,0.11585728719714723,0.06179714832521198,Ranking,True,0.8091517769809595
29,4,Justina Machado,32.0,Safe,Actor/Actress,48,0.08710968758489934,0.053147048022406905,Ranking,True,0.8091517769809595
29,4,Veron Davis,29.333333333333332,Safe,Athlete,36,0.08042110873567665,0.05132500550110598,Ranking,True,0.8091517769809595
29,4,Johnny Weir,32.0,Safe,Athlete,36,0.08488992536584304,0.05278001422822368,Ranking,True,0.8091517769809595
29,4,Nev Schulman,32.0,Safe,Producer,35,0.07951849119856073,0.05186777862626785,Ranking,True,0.8091517769809595
29,4,AJ McLean,32.0,Safe,Singer/Rapper,42,0.08646302863636711,0.05325090903394762,Ranking,True,0.8091517769809595
29,4,Nelly,28.0,Safe,Singer/Rapper,45,0.07845083679884701,0.04606540446884936,Ranking,True,0.8091517769809595
29,4,Kaitlyn Bristowe,33.33333333333333,Safe,TV Personality,35,0.08362971424492283,0.05348945218385204,Ranking,True,0.8091517769809595
29,4,Monica Aldama,32.0,Safe,TV Personality,48,0.05754831873015336,0.04577014133945095,Ranking,True,0.8091517769809595
29,4,Jeannie Mai,28.0,Safe,TV Personality,41,0.06220519845815566,0.039888370554723086,Ranking,True,0.8091517769809595
29,5,Jesse Metcalfe,25.333333333333332,Eliminated,Actor/Actress,41,0.03346659055198696,0.018728426675850857,Ranking,True,0.8037722794509436
29,5,Chrishell Stause,25.333333333333332,Safe,Actor/Actress,39,0.09121895419671279,0.04788360768722501,Ranking,True,0.8037722794509436
29,5,Skai Jackson,32.0,Safe,Actor/Actress,18,0.10778391355128572,0.0577450537261471,Ranking,True,0.8037722794509436
29,5,Justina Machado,32.0,Safe,Actor/Actress,48,0.09031884565159097,0.05408221815191766,Ranking,True,0.8037722794509436
29,5,Veron Davis,28.0,Safe,Athlete,36,0.09449278803296392,0.04930896132545137,Ranking,True,0.8037722794509436
29,5,Johnny Weir,38.666666666666664,Safe,Athlete,36,0.10298511850189,0.056746012145007046,Ranking,True,0.8037722794509436
29,5,Nev Schulman,34.666666666666664,Safe,Producer,35,0.08708006601498798,0.05305494342929593,Ranking,True,0.8037722794509436
29,5,AJ McLean,32.0,Safe,Singer/Rapper,42,0.089296920523966,0.05389066299996232,Ranking,True,0.8037722794509436
29,5,Nelly,32.0,Safe,Singer/Rapper,45,0.08715564192394458,0.0539986865694798,Ranking,True,0.8037722794509436
29,5,Kaitlyn Bristowe,36.0,Safe,TV Personality,35,0.091344253042742,0.05369992965033607,Ranking,True,0.8037722794509436
29,5,Monica Aldama,34.666666666666664,Safe,TV Personality,48,0.06463998219221455,0.0456409490743952,Ranking,True,0.8037722794509436
29,5,Jeannie Mai,32.0,Safe,TV Personality,41,0.06021692581571442,0.04390371021210086,Ranking,True,0.8037722794509436
29,6,Chrishell Stause,32.0,Safe,Actor/Actress,39,0.0980729829378982,0.05445823085877865,Ranking,True,0.7989059130102798
29,6,Skai Jackson,24.0,Safe,Actor/Actress,18,0.10661605458448184,0.050936438557681735,Ranking,True,0.7989059130102798
29,6,Justina Machado,36.0,Safe,Actor/Actress,48,0.1058500486232215,0.05705027119878812,Ranking,True,0.7989059130102798
29,6,Veron Davis,28.0,Eliminated,Athlete,36,0.03881708510350126,0.018502292260727332,Ranking,True,0.7989059130102798
29,6,Johnny Weir,29.333333333333332,Safe,Athlete,36,0.10753084871408702,0.050713152100174845,Ranking,True,0.7989059130102798
29,6,Nev Schulman,34.666666666666664,Safe,Producer,35,0.09660831479454032,0.05623997399572159,Ranking,True,0.7989059130102798
29,6,AJ McLean,36.0,Safe,Singer/Rapper,42,0.10514429044975201,0.05687600171818302,Ranking,True,0.7989059130102798
29,6,Nelly,32.0,Safe,Singer/Rapper,45,0.09634904292475187,0.054606753517375144,Ranking,True,0.7989059130102798
29,6,Kaitlyn Bristowe,36.0,Safe,TV Personality,35,0.09904637375512415,0.05647883939492658,Ranking,True,0.7989059130102798
29,6,Monica Aldama,36.0,Safe,TV Personality,48,0.0748095950178065,0.04967759277293103,Ranking,True,0.7989059130102798
29,6,Jeannie Mai,33.33333333333333,Safe,TV Personality,41,0.07115536309483404,0.04746919284644262,Ranking,True,0.7989059130102798
29,7,Chrishell Stause,34.666666666666664,Safe,Actor/Actress,39,0.10811210985031378,0.062362218354731616,Ranking,True,0.772688640579979
29,7,Skai Jackson,36.0,Safe,Actor/Actress,18,0.12963709230902828,0.0679032872390533,Ranking,True,0.772688640579979
29,7,Justina Machado,34.666666666666664,Safe,Actor/Actress,48,0.10735820890484493,0.05994580840318302,Ranking,True,0.772688640579979
29,7,Johnny Weir,36.0,Safe,Athlete,36,0.11495368722003406,0.06295045871347714,Ranking,True,0.772688640579979
29,7,Nev Schulman,40.0,Safe,Producer,35,0.11486309237579,0.06334962119056906,Ranking,True,0.772688640579979
29,7,AJ McLean,34.666666666666664,Safe,Singer/Rapper,42,0.10990055385393635,0.061231238980893464,Ranking,True,0.772688640579979
29,7,Nelly,36.0,Safe,Singer/Rapper,45,0.1095833811611365,0.0634498841146874,Ranking,True,0.772688640579979
29,7,Kaitlyn Bristowe,32.0,Safe,TV Personality,35,0.10206273159261556,0.055586963849086984,Ranking,True,0.772688640579979
29,7,Monica Aldama,29.333333333333332,Eliminated,TV Personality,48,0.029755922487599472,0.020560921154345338,Ranking,True,0.772688640579979
29,7,Jeannie Mai,33.33333333333333,Safe,TV Personality,41,0.07377322024470133,0.050937996550025164,Ranking,True,0.772688640579979
29,8,Chrishell Stause,36.0,Eliminated,Actor/Actress,39,0.04207370607974642,0.017709275092098627,Ranking,True,0.7956805854052728
29,8,Skai Jackson,35.99973333333333,Safe,Actor/Actress,18,0.14254051039073654,0.06258274789148277,Ranking,True,0.7956805854052728
29,8,Justina Machado,38.666399999999996,Safe,Actor/Actress,48,0.10986980372102997,0.05798135601016955,Ranking,True,0.7956805854052728
29,8,Johnny Weir,40.0,Safe,Athlete,36,0.1115687421375879,0.06156147460000569,Ranking,True,0.7956805854052728
29,8,Nev Schulman,40.0,Safe,Producer,35,0.1049876703551718,0.05910826704605328,Ranking,True,0.7956805854052728
29,8,AJ McLean,36.0,Safe,Singer/Rapper,42,0.11219285787671568,0.05611839122261168,Ranking,True,0.7956805854052728
29,8,Nelly,32.0,Safe,Singer/Rapper,45,0.13977761898062815,0.05046802397187277,Ranking,True,0.7956805854052728
29,8,Kaitlyn Bristowe,37.33333333333333,Safe,TV Personality,35,0.10486047972028661,0.051979319814100304,Ranking,True,0.7956805854052728
29,8,Jeannie Mai,0.0,Safe,TV Personality,41,0.13212861073809679,0.04220982718974169,Ranking,True,0.7956805854052728
29,9,Skai Jackson,38.666399999999996,Safe,Actor/Actress,18,0.15575552346741797,0.07407253504051389,Ranking,True,0.761140204593965
29,9,Justina Machado,34.666399999999996,Safe,Actor/Actress,48,0.1425605485302094,0.06475290982651262,Ranking,True,0.761140204593965
29,9,Johnny Weir,40.0,Safe,Athlete,36,0.133496772055489,0.06953412411977981,Ranking,True,0.761140204593965
29,9,Nev Schulman,38.666399999999996,Safe,Producer,35,0.1185330242827276,0.06330665049341144,Ranking,True,0.761140204593965
29,9,AJ McLean,33.33306666666667,Eliminated,Singer/Rapper,42,0.0555007933814527,0.02399670279886301,Ranking,True,0.761140204593965
29,9,Nelly,32.0,Safe,Singer/Rapper,45,0.14453667330489212,0.06478848776662202,Ranking,True,0.761140204593965
29,9,Kaitlyn Bristowe,40.0,Safe,TV Personality,35,0.11955620615380434,0.0670437764337528,Ranking,True,0.761140204593965
29,9,Jeannie Mai,0.0,Safe,TV Personality,41,0.13006045882400746,0.05022440433261426,Ranking,True,0.761140204593965
29,10,Skai Jackson,38.0,Eliminated,Actor/Actress,18,0.08714405001189841,0.027428216912627083,Ranking,True,0.7991950897945115
29,10,Justina Machado,38.666666666666664,Safe,Actor/Actress,48,0.1643919957994483,0.06000860961163402,Ranking,True,0.7991950897945115
29,10,Johnny Weir,38.0,Eliminated,Athlete,36,0.07997511264179316,0.029007810526328844,Ranking,True,0.7991950897945115
29,10,Nev Schulman,40.0,Safe,Producer,35,0.13356524122725616,0.0596828345623591,Ranking,True,0.7991950897945115
29,10,Nelly,37.33333333333333,Safe,Singer/Rapper,45,0.19635145434331888,0.06226335924984398,Ranking,True,0.7991950897945115
29,10,Kaitlyn Bristowe,40.0,Safe,TV Personality,35,0.135790861490666,0.06303248008280055,Ranking,True,0.7991950897945115
29,10,Jeannie Mai,0.0,Safe,TV Personality,41,0.20278128448561927,0.04998528191401132,Ranking,True,0.7991950897945115
29,11,Justina Machado,40.0,Safe,Actor/Actress,48,0.22443403028063205,0.10060147876357585,Ranking,True,0.6144114591541393
29,11,Nev Schulman,40.0,Safe,Producer,35,0.1894958352206908,0.09446176629872749,Ranking,True,0.6144114591541393
29,11,Nelly,38.0,Safe,Singer/Rapper,45,0.2372347455624496,0.1045876135536002,Ranking,True,0.6144114591541393
29,11,Kaitlyn Bristowe,40.0,Safe,TV Personality,35,0.1896557552391464,0.09435839950355283,Ranking,True,0.6144114591541393
29,11,Jeannie Mai,0.0,Safe,TV Personality,41,0.15917963369708135,0.08797641793786956,Ranking,True,0.6144114591541393
30,1,Martin Kove,13.0,Safe,Actor/Actress,75,0.05226144227624159,0.039895297355838896,Ranking,True,0.8235954438996083
30,1,Brian Austin Green,24.0,Safe,Actor/Actress,48,0.0683926809182507,0.045360449460239344,Ranking,True,0.8235954438996083
30,1,Melora Hardin,26.0,Safe,Actor/Actress,54,0.07094043266914392,0.04465285453226242,Ranking,True,0.8235954438996083
30,1,Matt James,24.0,Safe,Athlete,29,0.07786131468550238,0.04800879421383058,Ranking,True,0.8235954438996083
30,1,"Mike ""The Miz"" Mizanin",24.0,Safe,Athlete,40,0.06915269679033437,0.04466793907013061,Ranking,True,0.8235954438996083
30,1,Suni Lee,28.0,Safe,Athlete,18,0.08320872294614017,0.04818232379238171,Ranking,True,0.8235954438996083
30,1,Iman Shumpert,21.0,Safe,Athlete,31,0.07365601077358301,0.04726633381577541,Ranking,True,0.8235954438996083
30,1,Cody Rigsby,24.0,Safe,Fitness Instructor,34,0.06195821916377442,0.04389253496485252,Ranking,True,0.8235954438996083
30,1,Melanie C,27.0,Safe,Singer/Rapper,47,0.07411724847197033,0.044875142745007104,Ranking,True,0.8235954438996083
30,1,Jimmie Allen,22.0,Safe,Singer/Rapper,36,0.06647184060326168,0.04517406586994334,Ranking,True,0.8235954438996083
30,1,Olivia Jade,25.0,Safe,Social Media Personality,21,0.062304419506921796,0.041420299921137806,Ranking,True,0.8235954438996083
30,1,JoJo Siwa,29.0,Safe,Social Media Personality,18,0.06979276426694803,0.044511161032298144,Ranking,True,0.8235954438996083
30,1,Christine Chiu,25.0,Safe,TV Personality,38,0.05457290765141287,0.04107088819177201,Ranking,True,0.8235954438996083
30,1,Kenya Moore,26.0,Safe,TV Personality,50,0.0560251019348008,0.040529507559102354,Ranking,True,0.8235954438996083
30,1,Amanda Kloots,28.0,Safe,TV Personality,39,0.05928419734171365,0.04200949285189668,Ranking,True,0.8235954438996083
30,2,Martin Kove,15.0,Eliminated,Actor/Actress,75,0.022452566101646136,0.013311764181483506,Ranking,True,0.8340479679035613
